,entrez_id,MCF7_F_FPKM
0,8639.1,0.0
1,26.1,0.0
2,314.2,0.8006781181688141
3,314.1,0.8006781181688141
4,1591.1,3.60745086207927
5,1594.1,0.805418211523887
6,10993.1,0.335251254543723
7,6818.1,1.0722649170451701
8,89874.1,0.159004395365049
9,92483.1,0.0
10,3948.2,0.0977555059977959
11,55293.1,10.270454867609699
12,3945.1,0.0
13,3939.1,179.74698896493402
14,160287.1,0.0
15,3948.1,0.0977555059977959
16,9123.1,1.15507426105371
17,9194.1,1.69960793985625
18,6566.1,11.249770224377999
19,57835.3,0.0976540998712421
20,8671.1,0.792903181664125
21,57835.2,0.0976540998712421
22,57835.1,0.0976540998712421
23,57835.4,0.0976540998712421
24,4967.2,37.9766032790848
25,1738.1,42.2607110017276
26,8050.1,13.820430030684399
27,1743.1,33.8962145603552
28,4967.1,37.9766032790848
29,130.1,0.0
30,127.1,0.0
31,125.1,0.0
32,124.1,0.0
33,131.1,0.0
34,126.1,0.0
35,128.1,33.1557165248373
36,137872.1,0.6152846553978921
37,1312.1,25.7710066234625
38,1312.2,25.7710066234625
39,117247.1,0.211523541795029
40,218.1,0.4951403144030371
41,222.1,15.118422961205301
42,220.1,25.5345772696801
43,221.1,1.4023196047988
44,3242.1,0.0646334035536405
45,18.1,5.67265475209335
46,18.2,5.67265475209335
47,2531.1,4.56385440044654
48,23498.1,0.0
49,55268.1,3.3089122065334795
50,51166.1,6.02652983664558
51,883.1,1.8579977422870502
52,51166.2,6.02652983664558
53,1644.1,0.0
54,4128.1,2.9544525416972705
55,4129.1,0.0
56,10165.1,12.264841135848698
57,8604.1,3.9473015581304
58,51380.1,5.502765002243309
59,2571.1,0.451968357977464
60,2572.1,0.0
61,2571.2,0.451968357977464
62,2805.1,24.5070924208621
63,2806.1,57.0396785891708
64,8659.1,11.356563692594
65,8659.2,11.356563692594
66,6799.1,0.44892013483966403
67,6817.3,1.48209447122717
68,6799.2,0.44892013483966403
69,6818.2,1.0722649170451701
70,6817.2,1.48209447122717
71,6817.1,1.48209447122717
72,6817.4,1.48209447122717
73,6818.3,1.0722649170451701
74,6817.5,1.48209447122717
75,4363.1,24.722978884134804
76,6822.1,0.0
77,6573.1,10.9579267199434
78,6573.2,10.9579267199434
79,316.1,0.0249340623164819
80,6570.1,0.0
81,6571.1,0.0302818020991966
82,2348.5,0.0
83,2348.3,0.0
84,2348.1,0.0
85,2348.6,0.0
86,2352.1,0.0
87,2348.4,0.0
88,2348.2,0.0
89,4125.1,12.419436797355198
90,53947.1,1.1325679102106299
91,51146.1,0.0
92,28.1,0.0
93,206358.1,4.5525732229922005
94,6529.1,0.0
95,6538.1,0.0
96,6540.1,0.0
97,6539.1,0.0
98,38.1,7.74661737395059
99,3032.1,47.144216366266605
100,10449.1,55.9444550581223
101,3030.1,64.0586769891802
102,39.1,24.608639409418398
103,30.1,22.978294233364302
104,32.1,1.00045865729302
105,9197.1,16.1097994970793
106,84532.1,0.901510997853707
107,79611.1,20.0766658294494
108,64841.1,24.4773017798106
109,55577.1,11.895959357448302
110,5238.1,9.82675659663302
111,9487.1,7.66244030152491
112,162417.1,0.278002369216323
113,43.1,4.70468301311967
114,43.2,4.70468301311967
115,6572.1,0.0
116,47.1,149.688292441423
117,47.2,149.688292441423
118,54187.1,23.5481404430766
119,26503.1,8.70836724800271
120,140838.1,7.13658938021919
121,54.1,0.0
122,51205.1,4.69625430854717
123,36.1,1.8803413909113202
124,34.1,12.4016012408029
125,80724.1,5.935875945652049
126,35.1,2.68487849628171
127,84129.1,2.1884477844411
128,27034.1,4.78438566484368
129,28976.1,24.5265193668953
130,3712.1,22.195268422767896
131,134526.1,0.0615586413443698
132,51.1,51.5449883404729
133,51.2,51.5449883404729
134,95.1,0.274776860116397
135,50.1,50.1431179579646
136,48.1,8.015852398554191
137,8309.1,0.0543603593335513
138,52.1,49.3704407491268
139,52.3,49.3704407491268
140,52.2,49.3704407491268
141,55.1,0.39450414782976395
142,788.1,5.912781573224589
143,55902.1,12.7758761831758
144,65985.1,17.110880499061597
145,55902.2,12.7758761831758
146,438.1,0.0
147,1571.1,0.0582112787019918
148,100.1,1.3108936783412
149,3177.1,33.440261853222104
150,205.3,7.098972794574361
151,205.1,7.098972794574361
152,204.1,33.4729352400105
153,204.3,33.4729352400105
154,204.2,33.4729352400105
155,205.2,7.098972794574361
156,26289.1,0.0224099392432012
157,26289.2,0.0224099392432012
158,50808.1,11.163801481753
159,262.1,37.1416854480785
160,112.1,9.126815263560289
161,55811.1,0.0427732389508161
162,109.1,15.2645715224491
163,112.2,9.126815263560289
164,114.1,0.0
165,108.1,0.127447996505394
166,113.1,6.06406287790007
167,107.1,6.03760261032617
168,196883.1,0.0608130182660707
169,115.1,11.208420874053
170,111.1,0.0178647978510062
171,2030.1,9.01743210029714
172,9154.2,0.0
173,9154.1,0.0
174,64078.1,0.127455391654316
175,9153.1,0.0
176,55315.1,9.11151847808756
177,11164.1,77.8754136767225
178,952.1,0.0
179,1375.1,0.0
180,1375.3,0.0
181,1375.4,0.0
182,126129.1,0.12961386792768498
183,1374.1,48.1476788789902
184,1375.2,0.0
185,1376.1,8.7627353120403
186,9060.1,1.23710000463625
187,9061.1,35.4531762570574
188,158.1,28.5749399825598
189,158.2,28.5749399825598
190,79369.1,2.0029479207633503
191,10678.1,31.368102540816196
192,11041.1,6.85195259721362
193,146712.1,1.79045091995725
194,374907.1,0.4688508473362801
195,93010.1,0.0
196,374907.2,0.4688508473362801
197,10678.2,31.368102540816196
198,10331.1,1.55809213940846
199,79814.1,3.9796471053002502
200,10555.1,31.541685474001998
201,137964.1,13.068997114686
202,56895.1,0.535968676161949
203,56894.2,21.930727567958197
204,56894.1,21.930727567958197
205,55326.1,9.57476125098615
206,10554.1,1.10354173834652
207,129642.1,18.228765309298502
208,64902.1,0.0
209,64850.1,0.0
210,189.1,0.0454610900764831
211,3073.1,24.047064531975003
212,3074.1,63.6603751131087
213,10606.1,75.56420617307201
214,8402.1,21.2461558557803
215,1468.1,24.176184874292804
216,64849.1,1.35548671383553
217,64849.2,1.35548671383553
218,1645.1,0.309702674623965
219,1109.1,0.0
220,6718.1,0.0376253206538279
221,6510.1,109.929101729718
222,6509.1,2.81480474986395
223,56301.1,0.0
224,6520.1,60.455951002857105
225,212.1,0.0
226,23464.1,12.6203960792433
227,211.2,13.411800269863999
228,211.1,13.411800269863999
229,54407.1,94.65297059432491
230,6542.1,2.33328726462577
231,11254.1,0.0
232,6541.1,20.563562283876802
233,81539.1,82.676572857058
234,55089.1,0.0
235,84889.1,0.0553674767098235
236,340024.1,0.0
237,57393.1,0.0
238,59272.1,0.0702788744127491
239,2875.1,0.404710496503081
240,84706.1,9.084064201154519
241,92745.1,0.10438093114442401
242,10991.1,0.0961455914984067
243,284273.2,6.7334315245469405
244,284273.1,6.7334315245469405
245,10327.1,24.8791404921842
246,10327.2,24.8791404921842
247,216.1,0.0
248,8854.2,0.0322751529187889
249,501.1,13.1562849261849
250,8854.1,0.0322751529187889
251,223.1,14.252141583029001
252,224.1,19.0618295984208
253,8854.3,0.0322751529187889
254,219.1,22.0780969506944
255,217.1,0.182793305390053
256,239.1,0.0
257,247.1,0.0
258,246.1,0.6221979661327
259,240.1,3.92090807344537
260,8574.1,16.526408123919698
261,231.1,0.0
262,23600.1,5.71717915823134
263,23600.2,5.71717915823134
264,115286.3,3.7273538643269597
265,115286.2,3.7273538643269597
266,115286.1,3.7273538643269597
267,271.2,14.2721053873411
268,270.1,0.730362832841388
269,271.1,14.2721053873411
270,272.1,0.659464464279352
271,271.3,14.2721053873411
272,290.1,0.10316553674068801
273,280.1,0.47697600295679904
274,278.1,0.0
275,276.1,0.0
276,277.1,0.0
277,6519.1,0.0214085058333907
278,11136.1,0.0
279,276.2,0.0
280,279.1,0.0709542508203335
281,10998.1,3.5671209861789
282,113451.1,0.0971652498073772
283,9057.1,24.603016290165897
284,384.1,1.83839597037067
285,445.1,79.47650701602458
286,445.2,79.47650701602458
287,83884.1,3.01172503164416
288,10166.1,9.73927822600473
289,410.1,2.4261435378808702
290,427.1,28.900514360634
291,427.2,28.900514360634
292,9962.2,6.92783487501711
293,9963.1,0.15948928805739498
294,9962.1,6.92783487501711
295,9963.2,0.15948928805739498
296,80150.1,2.6919896085780604
297,440.1,29.019221181901496
298,440.3,29.019221181901496
299,440.2,29.019221181901496
300,790.1,21.2081037860305
301,6511.1,0.0
302,6505.1,0.0671399142557742
303,6507.1,8.64662828498703
304,6506.1,0.0200877122031159
305,6512.1,0.0
306,50617.1,5.45893302840954
307,533.1,39.6106257087631
308,527.1,1.52946469985179
309,8992.1,197.100370222359
310,245972.1,0.0529612108443755
311,9114.1,47.170802700041506
312,535.1,9.169001217794369
313,50617.3,5.45893302840954
314,10312.1,10.4694618088679
315,50617.2,5.45893302840954
316,23545.1,9.100616099124991
317,10312.2,10.4694618088679
318,51382.1,26.2712238909425
319,9296.1,74.2046850252938
320,529.1,60.83829570569161
321,245973.1,1.08472405914591
322,523.1,37.5338210581109
323,51606.1,19.1594968642888
324,9550.1,60.4605971993221
325,526.1,18.225685547936
326,127124.1,0.0
327,525.1,1.08150389504303
328,90423.1,1.20507494912695
329,51606.2,19.1594968642888
330,51606.3,19.1594968642888
331,534.2,0.0223719935301969
332,528.2,26.252289122281898
333,534.1,0.0223719935301969
334,528.1,26.252289122281898
335,127124.2,0.0
336,954.1,0.330808165628083
337,954.2,0.330808165628083
338,953.1,0.0274176648539034
339,956.1,0.601181312287506
340,955.1,13.7947901684534
341,957.1,3.48567300599097
342,377841.1,0.0508376142977602
343,291.1,16.5274924357649
344,293.1,67.3264039637003
345,292.1,298.604793500785
346,4126.1,11.183277125293
347,8706.4,4.68839809924722
348,8706.1,4.68839809924722
349,8706.3,4.68839809924722
350,8706.2,4.68839809924722
351,8705.1,0.268010113240932
352,10317.4,0.0336870825821712
353,10317.1,0.0336870825821712
354,10317.3,0.0336870825821712
355,10317.2,0.0336870825821712
356,10317.5,0.0336870825821712
357,84002.1,0.21091043007968102
358,570.1,0.0711553683113208
359,3141.1,4.548496825490281
360,140679.1,0.0
361,8424.1,0.0654763013568962
362,53630.1,0.0468351006347649
363,622.2,9.49296325471033
364,622.3,9.49296325471033
365,622.1,9.49296325471033
366,23743.1,0.0
367,635.1,0.0
368,10599.1,0.0900739646222963
369,1244.1,0.149100854921208
370,8714.1,44.0432124640248
371,28234.1,0.0
372,645.1,74.4896955703205
373,644.1,13.780281694851801
374,9488.1,4.74192070332139
375,10380.1,12.852723919014599
376,686.1,8.75384323746167
377,8884.1,80.705916746454
378,80704.1,1.5519519089975602
379,51733.1,0.0345114296676299
380,7108.1,23.6771393707377
381,50814.1,26.335693152024604
382,3295.1,48.9328106976783
383,6307.1,51.879458985636
384,492.1,0.0
385,491.1,0.0
386,490.1,53.2270481640617
387,493.1,16.0378864882138
388,847.1,30.132564049523
389,6547.6,0.0778648075069292
390,6547.4,0.0778648075069292
391,6547.2,0.0778648075069292
392,6546.1,2.13084971247413
393,6547.1,0.0778648075069292
394,6547.5,0.0778648075069292
395,6543.1,0.0483691983434181
396,6547.3,0.0778648075069292
397,166785.1,0.86593317478512
398,2538.1,0.0
399,57818.1,0.0
400,92579.1,19.263013427650897
401,1373.1,1.05870877931238
402,1373.2,1.05870877931238
403,873.1,17.073381361182403
404,10423.1,36.013623374175296
405,10423.2,36.013623374175296
406,1040.1,14.189239699581302
407,8760.1,6.1941149948101195
408,10390.1,10.0702176264549
409,56994.1,4.73247220809895
410,64781.1,13.9495897485665
411,64781.2,13.9495897485665
412,10087.1,11.091273000715802
413,6565.1,1.340859335935
414,9023.1,0.0
415,1103.4,0.0
416,1103.2,0.0
417,1103.3,0.0
418,1103.1,0.0
419,162466.1,0.0
420,5130.1,40.359252986668
421,9468.1,0.0
422,6579.1,0.0
423,6554.1,0.0
424,6555.1,0.0
425,8714.3,44.0432124640248
426,8647.1,0.0
427,8714.2,44.0432124640248
428,55349.1,6.1302673005698205
429,1120.2,1.81335360290629
430,1119.1,35.156146868822304
431,1120.1,1.81335360290629
432,1119.2,35.156146868822304
433,60482.1,0.0
434,6582.1,0.0
435,6584.1,20.707485842704898
436,6582.2,0.0
437,6820.1,14.9192296370786
438,10948.1,7.12184900090163
439,19.1,0.0584185375133435
440,27159.1,0.0
441,54682.1,4.73751320730256
442,1118.1,0.0
443,27159.2,0.0
444,9058.1,2.4037234796533196
445,6576.1,86.04697860017309
446,1159.1,10.8098192119716
447,1160.1,0.0
448,548596.1,14.993055395033199
449,1152.1,28.581618066384397
450,1158.1,0.0
451,5172.1,0.0228964008940478
452,65010.1,1.34829749259397
453,65010.3,1.34829749259397
454,65010.2,1.34829749259397
455,54675.1,6.0439148348325995
456,10559.1,12.7472020378505
457,55907.1,12.6637517368516
458,8034.1,7.4442347763461605
459,8824.1,8.36189852874794
460,51805.1,2.77826557441325
461,51004.1,7.589036826930389
462,51004.2,7.589036826930389
463,10229.1,3.1526757777550296
464,9245.1,0.0
465,2650.1,3.5592186357442896
466,51301.1,5.11424032542601
467,192134.1,0.0
468,6535.1,2.1269627279364
469,386757.1,0.0
470,1384.1,1.46145457070557
471,6583.1,5.353183668512299
472,1431.1,74.4046763992835
473,1431.2,74.4046763992835
474,54677.1,3.3990011556062103
475,1384.2,1.46145457070557
476,1384.3,1.46145457070557
477,8140.1,32.6297249212154
478,23428.1,0.0
479,23428.2,0.0
480,1036.1,0.0
481,124935.1,15.9644821142295
482,23657.1,3.27845704443354
483,978.1,0.0
484,57379.1,0.0
485,7371.1,16.7612544296074
486,83549.1,16.9559497666493
487,51727.1,33.812592892704004
488,129607.1,2.6799963263271804
489,9162.1,0.102778357994817
490,1607.1,0.0
491,8525.2,15.471108307098598
492,160851.1,8.143808847758711
493,1608.1,0.0
494,1607.2,0.0
495,8525.1,15.471108307098598
496,8527.1,6.0408902416983095
497,1606.1,0.665939264788498
498,160851.2,8.143808847758711
499,8526.1,7.412484431171451
500,8525.3,15.471108307098598
501,8527.2,6.0408902416983095
502,1609.1,1.73016507880139
503,1610.1,0.0966266895313086
504,2745.1,1.1355675787198702
505,51022.2,9.49061757562589
506,51022.1,9.49061757562589
507,8528.2,0.0734453304278349
508,8528.1,0.0734453304278349
509,1632.1,40.2469928537529
510,10455.1,12.5138861031378
511,1633.1,8.93897232293198
512,1638.1,0.0523646515232248
513,6319.1,228.127025729742
514,9415.1,5.4573073783117305
515,3992.1,30.0090936498633
516,8694.1,6.944994409916281
517,84649.1,10.741155108902099
518,1716.5,32.4767033492538
519,1716.1,32.4767033492538
520,1716.4,32.4767033492538
521,1716.2,32.4767033492538
522,1716.3,32.4767033492538
523,6515.1,0.8924596118925241
524,6513.1,16.2797278413506
525,6517.1,0.7992660315277471
526,1718.1,135.136414672964
527,1581.1,0.0
528,1717.1,79.8794169655475
529,8560.1,12.5335542212511
530,8560.2,12.5335542212511
531,123099.1,0.804030339722797
532,11309.1,0.0243582514459868
533,6783.1,0.0
534,1723.1,6.61982403038721
535,1807.1,0.0
536,1809.1,0.35677546903867796
537,1808.1,5.98160835403974
538,23539.1,0.0
539,2224.1,169.41509954201598
540,29958.1,0.0307040287918713
541,60386.1,12.098707947386199
542,84920.1,5.338632321795839
543,79087.1,11.530947827583198
544,26002.1,0.0
545,1621.1,0.0
546,7299.1,0.0
547,6530.1,0.0235272857921593
548,6531.1,0.127623863448063
549,6581.1,0.0
550,669.2,45.0791737264059
551,5223.1,193.62371604003997
