,entrez_id,MCF7_T_FPKM
148,100.1,0.8392783321483579
149,3177.1,34.063426397179605
150,205.3,25.258792270165895
151,205.1,25.258792270165895
152,204.1,33.3084861419628
153,204.3,33.3084861419628
154,204.2,33.3084861419628
155,205.2,25.258792270165895
156,26289.1,0.0
157,26289.2,0.0
158,50808.1,15.7487191764948
159,262.1,55.3636822000401
160,112.1,16.120007740987102
161,55811.1,0.065723687417854
162,109.1,16.990076122335
163,112.2,16.120007740987102
164,114.1,0.0
165,108.1,0.0
166,113.1,1.50154425778505
167,107.1,4.43473346658165
168,196883.1,0.0
169,115.1,11.614734497038901
170,111.1,0.0
171,2030.1,22.858211641800604
172,9154.2,0.0
173,9154.1,0.0
174,64078.1,0.0
175,9153.1,0.0522035893159271
176,55315.1,2.71522971548006
177,11164.1,72.0845285111808
178,952.1,0.0
179,1375.1,0.0
180,1375.3,0.0
181,1375.4,0.0
182,126129.1,0.212436911169151
183,1374.1,92.05535255881479
184,1375.2,0.0
185,1376.1,11.843752598016
186,9060.1,4.22417671545785
187,9061.1,28.780709534240003
188,158.1,33.680206445233196
189,158.2,33.680206445233196
190,79369.1,0.68392255577196
191,10678.1,12.254379558786301
192,11041.1,17.267888142447198
193,146712.1,1.26093775215728
194,374907.1,0.20583368274033398
195,93010.1,0.0
196,374907.2,0.20583368274033398
197,10678.2,12.254379558786301
198,10331.1,1.12663693743815
199,79814.1,2.5275210241211
200,10555.1,21.3465130521176
201,137964.1,9.84198157754628
202,56895.1,0.0741935605799933
203,56894.2,21.4043126203796
204,56894.1,21.4043126203796
205,55326.1,12.417426305231599
206,10554.1,1.75591095588206
207,129642.1,20.807137671867302
208,64902.1,0.0
209,64850.1,0.0
210,189.1,0.0
211,3073.1,17.9662080139153
212,3074.1,47.906571998562406
213,10606.1,92.8030298755183
214,8402.1,26.0344877492897
215,1468.1,43.9044918729707
216,64849.1,1.43901710340709
217,64849.2,1.43901710340709
218,1645.1,1.5409351344710498
219,1109.1,0.107866980272759
220,6718.1,1.04064475212784
221,6510.1,110.01257296938
222,6509.1,3.07311085255102
223,56301.1,0.0
224,6520.1,72.0544830853205
225,212.1,0.0
226,23464.1,11.5227870161536
227,211.2,12.270440894584
228,211.1,12.270440894584
229,54407.1,116.08471036202299
230,6542.1,6.41741235932905
231,11254.1,0.0
232,6541.1,37.08661568126129
233,81539.1,123.99771542139
234,55089.1,0.0
235,84889.1,0.0
236,340024.1,0.0
237,57393.1,0.0814812677345554
238,59272.1,0.0
239,2875.1,0.296124920509278
240,84706.1,12.164553316298099
241,92745.1,0.106925106432539
242,10991.1,0.0
243,284273.2,15.2099860821472
244,284273.1,15.2099860821472
245,10327.1,24.144198958459302
246,10327.2,24.144198958459302
247,216.1,0.0
248,8854.2,0.0
249,501.1,15.468145342592402
250,8854.1,0.0
251,223.1,21.4372735842974
252,224.1,31.8426441057033
253,8854.3,0.0
254,219.1,19.223793219112
255,217.1,0.0
256,239.1,0.0
257,247.1,0.0
258,246.1,0.382418031846053
259,240.1,0.0502059509898979
260,8574.1,14.432161687106301
261,231.1,0.0
262,23600.1,8.58513965972131
263,23600.2,8.58513965972131
264,115286.3,3.3731374439530897
265,115286.2,3.3731374439530897
266,115286.1,3.3731374439530897
267,271.2,15.1943290075827
268,270.1,0.106880665407422
269,271.1,15.1943290075827
270,272.1,0.13510764324181598
271,271.3,15.1943290075827
272,290.1,0.0
273,280.1,0.43222466108710206
274,278.1,0.0
275,276.1,0.0423718703196996
276,277.1,0.0
277,6519.1,0.0
278,11136.1,0.0530434985499705
279,276.2,0.0423718703196996
280,279.1,0.0726836859723734
281,10998.1,6.949250145478901
282,113451.1,0.218973811013534
283,9057.1,29.3170079943677
284,384.1,1.3637001263574198
285,445.1,15.608964390771101
286,445.2,15.608964390771101
287,83884.1,1.36108793738668
288,10166.1,21.1044791644329
289,410.1,1.3997544065255
290,427.1,16.9729166879423
291,427.2,16.9729166879423
292,9962.2,6.381793221800519
293,9963.1,0.163376671518588
294,9962.1,6.381793221800519
295,9963.2,0.163376671518588
296,80150.1,0.39868973793838297
297,440.1,17.5101502481727
298,440.3,17.5101502481727
299,440.2,17.5101502481727
300,790.1,18.1252947898282
301,6511.1,0.0
302,6505.1,0.0
303,6507.1,0.0264399425221321
304,6506.1,1.7182069745552098
305,6512.1,0.0
306,50617.1,1.53205171861934
307,533.1,43.533685458846996
308,527.1,1.46229420535483
309,8992.1,214.004175319919
310,245972.1,0.0542520845928812
311,9114.1,44.7365011941786
312,535.1,13.4008953835266
313,50617.3,1.53205171861934
314,10312.1,8.20119828914649
315,50617.2,1.53205171861934
316,23545.1,8.65790207637605
317,10312.2,8.20119828914649
318,51382.1,23.5654112960008
319,9296.1,85.92813036093041
320,529.1,45.7570962580528
321,245973.1,1.90485097015005
322,523.1,49.991573200461104
323,51606.1,17.424493051596
324,9550.1,59.6197070405903
325,526.1,11.911576286730002
326,127124.1,0.0
327,525.1,1.0101116713226
328,90423.1,2.72877842363587
329,51606.2,17.424493051596
330,51606.3,17.424493051596
331,534.2,0.0802105056051955
332,528.2,25.201539001117396
333,534.1,0.0802105056051955
334,528.1,25.201539001117396
335,127124.2,0.0
336,954.1,1.0166137990164499
337,954.2,1.0166137990164499
338,953.1,0.05617188313024401
339,956.1,0.13196453009079198
340,955.1,22.7583854630086
341,957.1,3.77863063167404
342,377841.1,0.0
343,291.1,16.4648939625753
344,293.1,126.28141476218
345,292.1,461.298929704972
346,4126.1,11.999525554184402
347,8706.4,9.746600816779859
348,8706.1,9.746600816779859
349,8706.3,9.746600816779859
350,8706.2,9.746600816779859
351,8705.1,0.259290212128966
352,10317.4,0.31057352774185604
353,10317.1,0.31057352774185604
354,10317.3,0.31057352774185604
355,10317.2,0.31057352774185604
356,10317.5,0.31057352774185604
357,84002.1,0.0
358,570.1,0.10933455823565302
359,3141.1,3.57741249992553
360,140679.1,0.0
361,8424.1,0.0
362,53630.1,0.0
363,622.2,13.941712169707598
364,622.3,13.941712169707598
365,622.1,13.941712169707598
366,23743.1,0.0
367,635.1,0.0
368,10599.1,0.0
369,1244.1,0.254558385438781
370,8714.1,8.79411343350473
371,28234.1,0.0
372,645.1,193.46698988883801
373,644.1,30.7491581075073
374,9488.1,5.79388557488745
375,10380.1,11.8075991668586
376,686.1,6.262812599275629
377,8884.1,39.475529973504294
378,80704.1,1.49244568819478
379,51733.1,0.0
380,7108.1,14.3728857552077
381,50814.1,20.430403120029602
382,3295.1,63.303452499383205
383,6307.1,26.5719830858111
384,492.1,0.0
385,491.1,0.0
386,490.1,45.0846326005117
387,493.1,13.589942611118099
388,847.1,24.0193825732153
389,6547.6,0.0159525360403385
390,6547.4,0.0159525360403385
391,6547.2,0.0159525360403385
392,6546.1,0.8844050494367101
393,6547.1,0.0159525360403385
394,6547.5,0.0159525360403385
395,6543.1,0.0
396,6547.3,0.0159525360403385
397,166785.1,0.822134063340885
398,2538.1,0.0
399,57818.1,0.0
400,92579.1,31.7405806112933
401,1373.1,0.521400812997277
402,1373.2,0.521400812997277
403,873.1,15.403620157952199
404,10423.1,31.194948640906702
405,10423.2,31.194948640906702
406,1040.1,14.195085430376698
407,8760.1,6.032303897651549
408,10390.1,11.3204414910064
409,56994.1,16.471574423759
410,64781.1,17.645048075574397
411,64781.2,17.645048075574397
412,10087.1,10.754158626752698
413,6565.1,1.3502610081726298
414,9023.1,0.0
415,1103.4,0.0
416,1103.2,0.0
417,1103.3,0.0
418,1103.1,0.0
419,162466.1,0.23668189688933
420,5130.1,26.560216701602698
421,9468.1,0.0
422,6579.1,0.029001339908679
423,6554.1,0.0
424,6555.1,0.0
425,8714.3,8.79411343350473
426,8647.1,0.0
427,8714.2,8.79411343350473
428,55349.1,7.563378852066379
429,1120.2,0.870727587935407
430,1119.1,19.3079115634643
431,1120.1,0.870727587935407
432,1119.2,19.3079115634643
433,60482.1,0.0
434,6582.1,0.0
435,6584.1,17.069499109749998
436,6582.2,0.0
437,6820.1,25.6239739045096
438,10948.1,5.85116232622416
439,19.1,0.0478739422824643
440,27159.1,0.0
441,54682.1,7.0394948751708695
442,1118.1,0.0
443,27159.2,0.0
444,9058.1,2.0146186705538898
445,6576.1,67.6581500246693
446,1159.1,24.840099063754803
447,1160.1,0.0
448,548596.1,30.6028011101371
449,1152.1,20.106760240472802
450,1158.1,0.0
451,5172.1,0.0
452,65010.1,0.6474191363803039
453,65010.3,0.6474191363803039
454,65010.2,0.6474191363803039
455,54675.1,6.6602613869971705
456,10559.1,18.919660442029603
457,55907.1,18.8494241067942
458,8034.1,10.591222445233
459,8824.1,10.645955100838599
460,51805.1,8.43630637175151
461,51004.1,10.6480401427772
462,51004.2,10.6480401427772
463,10229.1,5.50082894705904
464,9245.1,0.0
465,2650.1,0.702608964399609
466,51301.1,0.0748413506898303
467,192134.1,0.0
468,6535.1,2.0950050046458
469,386757.1,0.0
470,1384.1,1.1976607896153
471,6583.1,1.01014824174624
472,1431.1,88.8003812036322
473,1431.2,88.8003812036322
474,54677.1,5.677608374678759
475,1384.2,1.1976607896153
476,1384.3,1.1976607896153
477,8140.1,44.40634033043511
478,23428.1,0.319416534742341
479,23428.2,0.319416534742341
480,1036.1,0.23899152506529503
481,124935.1,11.0066291465869
482,23657.1,0.87957204311966
483,978.1,0.0
484,57379.1,0.0
485,7371.1,14.739365128783
486,83549.1,22.275477627906
487,51727.1,38.2653500189493
488,129607.1,0.422356679209713
489,9162.1,0.10528347224984899
490,1607.1,0.0
491,8525.2,18.3358980207449
492,160851.1,15.492853281936199
493,1608.1,0.0192279707619453
494,1607.2,0.0
495,8525.1,18.3358980207449
496,8527.1,4.02063029698703
497,1606.1,0.07056939653409901
498,160851.2,15.492853281936199
499,8526.1,10.5355038586486
500,8525.3,18.3358980207449
501,8527.2,4.02063029698703
502,1609.1,2.57542579476996
503,1610.1,0.0
504,2745.1,1.78364362554762
505,51022.2,13.057901665279902
506,51022.1,13.057901665279902
507,8528.2,0.22570644906693105
508,8528.1,0.22570644906693105
509,1632.1,43.797072972098896
510,10455.1,15.9265107549555
511,1633.1,14.355270617961303
512,1638.1,0.0
513,6319.1,228.655272728125
514,9415.1,3.00280233679555
515,3992.1,10.3948448736708
516,8694.1,7.53071648725314
517,84649.1,8.907157653819011
518,1716.5,31.8071815186113
519,1716.1,31.8071815186113
520,1716.4,31.8071815186113
521,1716.2,31.8071815186113
522,1716.3,31.8071815186113
523,6515.1,0.0653008839436914
524,6513.1,33.0727803318696
525,6517.1,1.4669222448555401
526,1718.1,105.978815836076
527,1581.1,0.0
528,1717.1,62.2864824263793
529,8560.1,9.90974941208697
530,8560.2,9.90974941208697
531,123099.1,7.412649593804559
532,11309.1,0.0
533,6783.1,0.0
534,1723.1,8.47646908843039
535,1807.1,0.0
536,1809.1,0.137051810785356
537,1808.1,6.421519139745259
538,23539.1,0.0
539,2224.1,76.58437711955742
540,29958.1,0.0
541,60386.1,15.1093305639206
542,84920.1,8.79935153943636
543,79087.1,10.457415092132198
544,26002.1,0.0
545,1621.1,0.0
546,7299.1,0.0
547,6530.1,0.0
548,6531.1,0.0326836401843235
549,6581.1,0.0
550,669.2,3.1762598124592296
551,5223.1,255.590043966381
552,5224.2,0.300064038471712
553,5224.1,0.300064038471712
554,669.1,3.1762598124592296
555,4597.1,14.177563259876301
556,51071.1,3.94595544453888
557,1806.1,0.7406276027246009
558,7083.1,66.1831214033169
559,7084.1,0.5133685861991489
560,1854.1,18.0901474591721
561,3704.1,17.3925574593906
562,10682.1,81.0353464973573
563,1892.1,122.192104840269
564,549.1,6.22666586473163
565,1891.1,27.1827381686278
566,1962.1,1.0356098906428701
567,11001.1,4.17185279007526
568,28231.1,26.7715275938056
569,53919.1,0.0
570,10257.1,8.93611238719902
571,28232.1,0.16739129762099697
572,2109.2,37.2431206922441
573,2108.1,183.844848433684
574,2109.1,37.2431206922441
575,2110.1,9.79218928158423
576,55500.1,10.1255825500848
577,55224.1,36.920093625015504
578,8790.1,2.95349606823556
579,51086.1,0.0
580,2181.1,26.1518435474224
581,2182.1,0.53021624942321
582,2180.1,10.110604901583901
583,2181.2,26.1518435474224
584,51703.1,0.06721246235500701
585,81616.1,0.0
586,23305.1,0.0
587,2182.2,0.53021624942321
588,116285.1,0.0578916886470637
589,5167.1,1.4566093491727399
590,5169.1,0.0927464105446947
591,6785.1,2.26901365561991
592,79071.1,7.16425007420085
593,60481.1,36.030299458149294
594,54898.1,0.0
595,1579.1,0.0
596,2194.1,147.273262507003
597,376497.2,0.943069635516332
598,10999.1,16.1325261685033
599,376497.1,0.943069635516332
600,11000.1,8.20593693937413
601,226.2,252.336470113218
602,229.1,0.0
603,226.3,252.336470113218
604,230.1,6.775431448943781
605,226.1,252.336470113218
606,2203.1,184.13205842302398
607,5210.1,2.48602939839769
608,5207.1,0.204632531276066
609,5209.1,7.224567519052401
610,5208.1,2.46132428727254
611,8789.1,0.19720466332074899
612,2235.1,10.106141283192901
613,2235.2,10.106141283192901
614,10840.1,0.0112767444733493
615,79901.1,0.233670950450029
616,197258.1,8.52558888359471
617,125061.1,5.766140312961499
618,1719.1,45.0037454442459
619,2356.1,18.221464299386
620,29988.1,10.3146494441735
621,6514.1,0.0
622,155184.1,0.0
623,6518.1,0.0398689737938383
624,66035.1,2.9597285990379305
625,160428.1,0.20414102666178197
626,25902.1,6.979339266396401
627,4522.1,53.7835642481193
628,2519.1,16.600031953912403
629,2517.1,9.726640206694801
630,2184.1,6.21601276365236
631,2271.1,47.243772990250704
632,2523.1,3.9850251570878
633,2525.1,0.0
634,10690.1,12.9501735259674
635,8703.1,22.473276125641103
636,8704.2,25.0262069727755
637,8704.1,25.0262069727755
638,2683.1,15.096136737120302
639,9334.1,28.016662513154696
640,2820.1,30.011884992478
641,5832.1,83.9113530165724
642,9563.1,4.76787437015616
643,2539.1,58.3227270040543
644,2542.1,17.024190726253902
645,2593.1,5.67506313331597
646,2593.2,5.67506313331597
647,9514.1,0.0
648,5476.1,41.4946820580005
649,2720.1,32.2803729285654
650,2588.1,17.821352154571198
651,4758.1,4.4700993312067805
652,2581.1,5.055877738047349
653,2583.1,4.52108805289253
654,55790.1,0.0
655,55454.1,2.91093768013669
656,79586.1,13.4002307306604
657,22856.1,17.0916970032191
658,337876.1,2.4669783827329903
659,26290.1,0.0
660,79695.1,4.60716240129528
661,2589.1,22.9101621228047
662,50614.1,0.0
663,8693.1,0.190696982551173
664,55568.2,23.1903199271775
665,114805.1,0.0206550105196994
666,11226.1,21.0938318534039
667,117248.1,0.0480753189325588
668,11227.1,0.0400303363901396
669,55568.1,23.1903199271775
670,2590.1,17.5225675496057
671,51809.1,22.880484398133103
672,79623.1,10.6443873200566
673,63917.1,4.738444312701111
674,2591.1,18.4676804087423
675,81031.1,9.13856188571988
676,126792.1,10.776189496246399
677,11285.1,18.6016238434008
678,8972.1,0.0991497844579954
679,2618.1,28.00208306661
680,2618.2,28.00208306661
681,175.1,12.050311976960199
682,2629.2,23.403875776479897
683,2629.3,23.403875776479897
684,2629.4,23.403875776479897
685,2629.5,23.403875776479897
686,2629.1,23.403875776479897
687,26301.1,0.0
688,4329.1,30.731270453125
689,7915.1,13.877410404391
690,7915.2,13.877410404391
691,275.1,0.8720809867579721
692,2731.1,0.0337562196075423
693,2653.1,45.896628625705794
694,2651.1,0.285410522719486
695,55343.1,4.1835059435934
696,7264.1,42.888263096602
697,8836.1,19.820919109637803
698,79017.1,41.9696173659004
699,8908.1,1.8178842837367202
700,2998.1,0.0
701,2992.1,40.4427557609009
702,2997.1,16.240986816391302
703,2687.1,0.0
704,6472.1,56.0431388141644
705,6470.1,16.4627504148714
706,6470.2,16.4627504148714
707,2717.1,33.6176432935075
708,2632.1,8.87719403097198
709,2990.1,20.6326773939353
710,8372.1,1.08531106665699
711,26035.1,10.6592696775236
712,54480.1,21.3218871156243
713,2131.1,3.82329588121108
714,2132.1,20.4070344429063
715,2132.2,20.4070344429063
716,27087.2,0.0
717,135152.1,0.0
718,27087.1,0.0
719,26229.1,25.2898178948354
720,4669.1,13.7266354507847
721,64579.1,0.034666336070404
722,3340.1,39.8161870512458
723,9348.1,0.20219468839691396
724,8509.1,9.06225741396013
725,2137.1,5.049807993816559
726,2135.1,1.06766557935457
727,2134.1,0.0960967417676595
728,56606.1,0.0
729,154091.1,0.0918574320308116
730,11182.1,3.9331478167951603
731,56606.2,0.0
732,144195.1,0.0
733,6523.1,0.0
734,178.4,5.24199130613582
735,178.5,5.24199130613582
736,178.1,5.24199130613582
737,178.3,5.24199130613582
738,178.2,5.24199130613582
739,178.6,5.24199130613582
740,5834.1,31.000515788716502
741,5837.1,0.284463363905151
742,5836.1,1.07957548686086
743,2729.1,14.426467361938501
744,2730.1,4.93563369461456
745,2747.1,9.3610984507374
746,2746.1,54.09030879846271
747,10841.1,0.27870832475100105
748,10841.2,0.27870832475100105
749,2744.1,9.01479045907768
750,27165.2,0.920712069352871
751,27165.1,0.920712069352871
752,83733.1,0.0
753,79751.1,6.89414168475464
754,2639.1,6.379796665292631
755,2639.2,6.379796665292631
756,57084.1,0.0
757,246213.1,0.0
758,57030.1,0.0510329194225555
759,54363.1,0.0
760,51179.2,0.0758121700973635
761,51179.1,0.0758121700973635
762,2628.1,0.0583779525471639
763,9380.1,38.8681547238509
764,2710.2,3.0319805456634996
765,2712.1,0.0
766,2710.1,3.0319805456634996
767,2713.1,0.345638280874001
768,3029.1,18.617547943548
769,6536.1,4.89846425653442
770,6536.2,4.89846425653442
771,5226.1,48.656305563035204
772,27232.1,0.0
773,57678.1,4.67830498162074
774,284098.1,8.3659557346219
775,80055.1,2.67759424172669
776,93183.1,6.33664850146515
777,54965.1,9.194129204995539
778,2936.1,61.359107674548596
779,7001.3,201.908697486281
780,5052.3,552.272537395322
781,2877.1,0.343101909233165
782,2876.2,0.217375216373844
783,5052.2,552.272537395322
784,2876.1,0.217375216373844
785,5052.1,552.272537395322
786,7001.1,201.908697486281
787,2879.1,85.5424973202947
788,7001.2,201.908697486281
789,2878.1,2.9935690288985004
790,257202.1,0.0
791,2882.1,0.0
792,10935.1,107.80786021820299
793,10935.2,107.80786021820299
794,2937.1,16.095711803043198
795,2679.1,0.0
796,2678.1,0.47665408891613903
797,2678.3,0.47665408891613903
798,2678.2,0.47665408891613903
799,2977.1,3.34828858651852
800,2983.1,1.52987435796689
801,4882.2,1.1995562960711699
802,2982.1,5.60274644046309
803,2974.1,2.45210744696338
804,2986.1,0.0
805,4882.1,1.1995562960711699
806,2984.1,0.0
807,4881.1,0.0
808,3000.1,0.0
809,9615.1,0.0
810,763.1,0.0
811,11238.1,1.04447854505492
812,23556.1,11.5258136393848
813,23556.2,11.5258136393848
814,55650.1,5.65653714486183
815,53905.1,0.0
816,50506.1,0.0
817,53905.2,0.0
818,343.1,0.0
819,84720.2,8.846498887588249
820,5281.1,15.774284401970698
821,84720.1,8.846498887588249
822,5281.2,15.774284401970698
823,54872.1,6.45577107038302
824,80235.1,2.52299309356231
825,10026.1,6.89553987433787
826,8733.1,29.324679408888898
827,128869.1,17.370317680923602
828,94005.1,27.269158809998697
829,51604.1,27.314946175199104
830,3028.1,112.822364703981
831,3033.1,25.3157654841186
832,3038.2,0.10280027222476801
833,3036.1,0.0
834,3038.1,0.10280027222476801
835,3037.1,0.0
836,27235.1,14.215466118617499
837,6522.1,51.837104173369205
838,83697.1,0.0
839,6521.1,0.0
840,6508.2,0.564718300789977
841,6508.1,0.564718300789977
842,2645.1,0.0
843,3099.1,13.0154521737378
844,3098.3,45.067828085753405
845,2645.2,0.0
846,80201.1,0.0335623702649774
847,3098.2,45.067828085753405
848,2645.3,0.0
849,3098.1,45.067828085753405
850,3098.4,45.067828085753405
851,3101.1,0.137995643128659
852,3098.5,45.067828085753405
853,3081.1,0.241384431448927
854,11112.1,2.9878568664243597
855,3067.1,0.0
856,495.1,0.0
857,496.1,0.0
858,8942.1,13.087574627334302
859,3157.1,17.8128174833713
860,3157.2,17.8128174833713
861,3158.1,0.88638138209537
862,3155.1,3.51007637333467
863,54511.1,0.0
864,3162.1,0.4851978886231261
865,3163.1,30.9289257482328
866,26062.1,0.130801058479276
867,197257.1,12.4730046030458
868,197257.2,12.4730046030458
869,6448.1,9.286022652616289
870,3290.2,0.0
871,3290.1,0.0
872,3291.1,1.77630895462983
873,3292.1,0.49793328931418107
874,7923.1,2.15372597127518
875,3294.1,0.0
876,51478.1,5.06609300571822
877,3283.1,0.0
878,3284.1,0.0
879,80270.1,12.165653536229598
880,57026.1,0.513027193955625
881,3421.2,45.0911467186074
882,3420.3,27.516079472655697
883,3419.1,28.345142586669397
884,3420.1,27.516079472655697
885,3421.1,45.0911467186074
886,3420.2,27.516079472655697
887,3417.1,30.5427291998277
888,3418.1,200.33351613134
889,7173.4,0.0
890,7173.1,0.0
891,7173.3,0.0
892,7173.2,0.0
893,7173.5,0.0
894,3425.1,2.19928037542356
895,587.1,17.6935947854942
896,8501.1,0.29233218753723805
897,55586.1,0.0
898,114134.1,1.25166314550136
899,6526.1,16.659866245427498
900,3422.1,27.405876825081897
901,91734.1,0.0
902,160728.1,0.039128861985736
903,8802.1,57.188366832465896
904,8801.1,24.817425613727398
905,8803.1,18.675541373418397
906,6560.1,0.0459862090433221
907,10723.1,22.932552545047397
908,9990.1,0.8557566754417869
909,57468.1,0.8109916717833409
910,3795.1,5.19352014508558
911,3795.2,5.19352014508558
912,84679.1,8.04730243418982
913,23315.1,5.03412364865772
914,8564.1,0.0671773461259814
915,3938.1,0.102468473450055
916,53.1,11.0707978409846
917,3931.1,0.0
918,387775.1,0.0
919,124637.1,9.40475672528703
920,366.1,0.0
921,11283.1,0.0
922,4047.1,22.068054199923395
923,5321.1,0.0439130602749756
924,1178.1,0.0
925,29124.1,0.0
926,51268.1,0.0
927,4023.1,0.0
928,3990.1,0.10466214121703599
929,1056.1,0.377217972923679
930,80339.1,0.5538458337662919
931,11343.1,0.6082392859576949
932,11343.2,0.6082392859576949
933,50487.1,4.94336567302047
934,9227.1,0.128526030073099
935,6309.1,2.6723575448087202
936,4048.1,61.512938750843
937,4056.1,0.0
938,4259.1,19.5661322477369
939,4056.2,0.0
940,4258.1,10.409567895347699
941,2954.1,25.013613567083603
942,2954.3,25.013613567083603
943,2954.2,25.013613567083603
944,2548.1,48.5699152667002
945,56922.1,14.3186314460489
946,64087.1,50.3300072846986
947,23417.1,12.418413386263001
948,4357.1,6.47359090882396
949,4191.1,215.083948336426
950,4190.1,100.99099016330601
951,4200.1,3.5607772354167997
952,4199.1,11.9181818590139
953,10873.1,0.0
954,3620.1,0.19975780500020002
955,1557.1,0.0
956,1543.1,2.8935018302517004
957,1545.1,4.34164072276584
958,1544.1,0.0822369302751062
959,4143.1,0.11331736823013698
960,27430.2,19.1441938692438
961,4144.1,65.4814069076978
962,27430.1,19.1441938692438
963,4548.1,14.850300709822701
964,4598.1,12.173012116935197
965,3635.1,0.0
966,8867.2,3.53899179205264
967,3636.1,54.5123304604545
968,27124.2,6.257471712141251
969,8867.1,3.53899179205264
970,27124.1,6.257471712141251
971,3633.1,5.097429794120269
972,56623.1,6.42887202425642
973,3632.1,10.0470997016075
974,3628.1,0.16463180599888402
975,3706.1,2.43386177229827
976,80271.1,9.34418031295173
977,3707.1,3.4180231854704397
978,51477.1,17.330556893932098
979,3631.2,5.95299953089192
980,3631.1,5.95299953089192
981,8821.1,16.505962083039
982,2595.1,0.344250175328323
983,84693.1,8.42403920419807
984,4594.1,18.925963962298898
985,116255.1,0.0
986,80168.1,0.0
987,4507.1,2.38744042321967
988,10797.1,98.5291458597199
989,56913.1,0.871465284282147
990,443.1,0.0
