"1"	"2"	"3"	"4"	"5"	"6"
"22938"	56.8188447765818	55.7150361476392	62.4363893267804	56.9930279154547	46.9625430854717	44.9000585821084
"2294"	0	0.02566994943089	0	0.0814806918349048	0.0979844416090319	0
"22941"	10.0940991443625	12.8212646288172	8.54894675022049	4.52078952140821	5.84566270962975	8.47921272945892
"22943"	137.73176836147	123.006870721324	301.444329182608	22.3210148303812	15.6462967771541	64.6805074573388
"22944"	4.49371241139053	5.40160450799338	4.40589622131808	2.41109883515801	3.8659493876305	3.04347000150169
"22947"	0	0	0	0	0	0
"22948"	158.547562075908	188.29419600902	196.845570074773	154.831316034515	187.234595667194	273.204177053593
"22949"	9.84454850674466	7.5161611933646	8.90413918776522	9.75990541469732	4.60504606371175	3.96586261236598
"2295"	0	0	0	0	0	0
"22950"	16.1172409366252	17.6927144589597	16.8057382595747	16.7283975523516	19.820866898939	20.0875193215824
"22952"	0.13976102095582	0.183339256508794	0.218436867370107	0.083135616280775	0.149961851494827	0
"22953"	0.472279400316857	2.28071920269669	0.473166816741147	0.162075723975952	0.649679449799016	0.332757351151989
"22954"	9.32316871569302	6.66682891546423	10.9630168678402	5.97801860963411	6.24384052022491	10.3027903373402
"22955"	8.22956396764042	10.8672382494205	7.11407229528324	10.5595172072114	11.1680150214011	10.7398017733363
"2296"	0.468055566440213	1.14409528168061	0.371070340945623	0.211840348994952	2.58387444151437	0.0372796290185934
"22973"	1.36464001407672	1.53440750220988	0.473964116626777	1.08232550865082	0.569427406291762	0.249988542744903
"22974"	54.1955500083823	48.1996265387483	49.5148866860858	42.4428601184898	42.1500997988544	53.2385635536566
"22976"	5.18008751987801	4.05625989554095	5.7720218181697	13.3335154030846	12.4389640473248	13.1722654897999
"22977"	0.904921640277361	0.582941591346771	0.589304296498885	0.252320949815906	0.505713415395527	1.45051101272506
"22978"	27.8962865884441	28.7931770993154	24.0783727065704	9.70602924209632	12.2348271858823	7.70797023441648
"22979"	2.36573391930378	2.68303957121077	2.89476058787479	1.08482894489897	2.60911771889756	2.09820398266164
"2298"	0.256746171829951	0.120286073053389	0.585195064435965	0	0.114785614724435	0.0587916966095695
"22980"	35.1898775870392	38.0043601324327	52.3268201484279	69.6201586296864	67.174458750592	56.2087171519687
"22981"	4.54675594068598	4.45223438066243	3.30772185448039	7.35540970151266	8.71704131569257	7.86021995378886
"22982"	7.40345476645457	8.44567205790537	6.58046566328747	4.85869388872721	5.68620106526079	5.57798282937691
"22983"	0.852429980977237	0.399365078099931	0.46558502524077	0.899623450456919	0.934316679460226	0.654850823234739
"22984"	19.7239614179232	12.1261944440174	21.5716279765439	19.9285440530905	21.9891381459032	24.028109591906
"22985"	31.1425993635251	27.8246258092885	34.4453650268135	35.132900548839	42.7145010969417	35.2104962372863
"22986"	0	0	0	0	0	0
"22987"	0	0.0556870537188317	0	0	0	0
"22989"	0.00992196560984066	0.0092969197684394	0	0.0147549853322749	0.106461467091747	0.0181760588754776
"2299"	0	0	0	0.0454602640420353	0.273340744122757	1.17601317516886
"22990"	17.3035110610724	15.8150683418176	19.2915280458682	18.1154012831319	14.022093297602	16.120859622704
"22992"	23.0757193809233	22.0535853094141	27.7588058627607	24.5620176241958	28.1169564439774	29.5587011048513
"22993"	18.306522097828	16.8004833185941	16.4027662087603	30.3515124916919	27.9548198150589	29.0405206867077
"22994"	6.3120050882661	4.94044924967726	5.80886797056434	10.257813591219	11.5582067414648	10.8359555389998
"22995"	4.51784729258014	3.92006682929792	3.93283205197538	5.31310304344155	5.39995636481224	8.6351680063083
"22996"	23.9809600669945	10.5707814528847	20.9177865206495	53.2311022382971	7.34138503442494	14.2369484274191
"22997"	0.654765219489879	0.306758758905826	0.741560162193386	1.52405742634698	0.814556526148334	0.964787121871781
"22998"	0.0365220026662571	11.9363742127947	1.14162758656746	0.304147096964758	2.75619863741772	0.936665712765011
"22999"	1.08170233845396	0.0835925140666543	1.29266107094069	0.0580423708042255	0.0299137439707269	0.0306428599821564
"23"	3.38607218357101	3.98559674371088	4.00718667037575	3.2895903338686	5.26417809730116	4.77272170218353
"230"	8.37494427052122	12.7868066334723	8.96993597643314	27.1215219365113	19.7666251497905	6.77543144894378
"2300"	0	0	0	0	0	0
"23001"	14.0249333481	15.3493097893362	15.1505581657046	11.8373032143374	16.1841392790799	11.4003839234188
"23002"	11.0745589891066	7.32442238741142	12.217205834119	6.51213643599702	14.1399947908257	7.82710483186438
"23005"	3.08198372781586	1.70456473968793	1.38020879206426	2.77094837402469	3.66383897466928	2.75014656296827
"23007"	7.49559567585082	2.88784574615007	10.601774537599	3.8646232298354	0.941001440538146	11.5475761268009
"23008"	12.1776916646043	8.66261510636306	10.3655724084971	20.5089483215671	16.0065758348339	18.3339686805449
"2301"	0	0	0.0922926087777785	0.0526889279356451	0	0
"23011"	25.8896677569731	27.9137981129667	32.0842764875627	18.952309667577	24.1766818685923	23.8849603946489
"23012"	2.95811429871319	4.70360023594975	3.80273837086678	5.42736332394567	11.6792949366168	3.51881336850379
"23013"	8.59112604832616	7.50309143753188	10.714391214085	9.36286630331433	13.436896012941	12.8084018903478
"23014"	24.3577012897649	23.4447232121162	25.7424210161381	28.2332618344879	26.1829566610284	28.8562646966388
"23015"	8.67510371939318	8.0056775327689	6.74939298182877	8.75496707484677	10.3229814333672	8.32148388186462
"23016"	8.99845958000165	8.75141005438728	9.69929220099625	9.78243786162191	12.873648174479	12.1642671369662
"23017"	0.024211102008973	0.0340288429330495	0.0630671465984061	0	0	0
"23019"	43.6819910998611	38.0294185216116	60.9253901279756	48.3607070694537	45.585217018432	61.0433918256659
"2302"	0.0265863578500049	0.0996460764271822	0	0	0.0950894467433105	0
"23020"	46.8640418567545	47.4986890436028	60.3384430596786	53.1008762087887	34.9769705455774	44.9497330684648
"23022"	3.04188492269692	2.64854726676436	5.41253874830097	6.82019141990284	16.8384022028773	12.310788407564
"23023"	10.2445422913881	10.8051019062598	8.77012647239707	9.09488032079576	9.09577914513392	6.69575933287672
"23024"	2.02331168687512	1.51668063842248	3.27134179303979	1.99208142327818	3.81794526128807	3.80875519528512
"23025"	0.0213121411105302	0.0133130385510001	0.111031371248246	0.0211289000486868	0.0508170322676801	0
"23026"	0.216142082532789	0.116841899399396	0.173238572060907	0.234887902234958	0.0891991493790145	0.365493138889386
"23028"	35.2634194252282	31.6449255264566	36.6604837228869	45.3183964140496	51.4676603795592	39.8105882673619
"23029"	0.0926777967306508	0.0289464834691639	0.0804716804528078	0.0918809561976347	0.0552456292698811	0.0565921833121164
"2303"	0	0	0	0.0620920679598531	0	0
"23030"	4.04120785274222	2.6531578832699	2.82428579300936	6.1562703948828	5.11174061466529	4.49766611680393
"23031"	2.31061751848948	1.22760990134285	1.39613517894028	3.1881584801107	3.812614029613	2.44369138542922
"23032"	21.9138270143729	20.4764607646257	20.2794898482689	19.0699172915099	23.1767419513079	19.2657656770149
"23033"	9.11058218185817	7.36399522566833	8.88738053055199	7.82105677837	7.47353397392871	6.7823166972096
"23034"	7.14397060696782	7.74092677929058	10.7201859490593	0.699174510702001	11.8911855506372	4.64198675957619
"23035"	7.66647222556522	8.98386335533031	11.6838577666869	8.57191354368245	10.4560465967526	7.69226891952364
"23036"	9.80266223149181	11.0881140827307	10.41531763142	10.8452307873414	11.937887928011	9.4173858998972
"23037"	0.296673412007099	0.324314810210343	0.68264021651323	0.0588245248273409	0.380223811000374	0.806156548304081
"23038"	5.49094630441022	5.25421623161382	6.22211909320602	7.6890956661926	6.22511281564217	5.65644685263483
"23039"	23.4651320087963	20.4451134116197	24.4207770126856	24.8192980402481	23.4171812464555	26.5716578149921
"2304"	0	0	0	0	0	0
"23040"	0	0	0	0	0.116947489406121	0
"23041"	15.0547622687846	19.1511429659337	17.8917830447735	11.6860837499997	13.4773054792965	11.5558046239607
"23042"	48.7300223882406	76.8121203038106	49.7027445111652	40.153364619025	34.8049403523778	40.1437814361256
"23043"	0.720866037234907	0.475671997988864	0.238027617806887	0.347268280562968	2.10619066763138	0.762574144349814
"23046"	0.277194608092201	0.292198960331148	0.120343365469001	0.489507625120063	1.50778658683321	0.264475564598339
"23047"	10.2173606032386	17.2459508611862	11.1259650524608	9.30241762455605	8.1451377034169	14.2444213552593
"23048"	10.2421705380575	9.0299089658366	9.81526714434637	7.30144940351726	11.4961238395573	10.8978113702216
"23049"	32.1053899548042	26.4608146144799	33.6656316269632	26.2303741770995	31.0038186533927	34.7673020136616
"2305"	21.2160447110403	21.5376433209424	25.6535513538654	27.059583684167	17.8181310236246	37.9495487537636
"23051"	13.3530890775274	12.791287439114	12.5287301650974	10.0443840434627	9.50543195003319	11.1383117080763
"23052"	6.02722306494293	17.8815128327117	5.53208937447404	8.09570486076001	8.23770838865552	4.79459878220701
"23053"	13.4800934735977	12.1922570820817	12.3328918910121	13.6542594005704	11.3017634383045	9.45279045555363
"23054"	7.48031862445292	5.3346557023394	5.36665255958647	8.04925509250879	6.21978020297223	6.80425592467329
"23057"	1.61633181848739	1.26668034068217	2.44966352643724	1.42762359966089	3.22335308095119	0.951096210148194
"23059"	5.29614709422627	5.50610662012245	5.21610116112502	3.77097768979856	2.74429588468096	3.82252622692756
"2306"	0.120107781345904	0.126609132401596	0.117325128121142	0.535837944336323	0.134243924814085	0.220025566605567
"23060"	18.5631214095422	13.371562155539	13.1336655790942	18.9808973771479	18.0622497887259	18.2935989363778
"23061"	33.293085259027	33.8971595570658	36.5622165480599	50.9080469149655	48.7184135043141	56.9670699065891
"23062"	15.2822194777787	13.9106770327873	16.9283033570504	12.4132028556933	12.5661800518757	17.1212230582193
"23063"	30.0428758419306	26.8833721618581	30.8107852773573	26.9891998532634	21.1916177193205	27.9910168009912
"23064"	25.1091304443645	22.1353756481609	26.3140583145158	35.4033055626202	29.3926849701019	25.3611271424328
"23065"	7.92664409468758	13.0360089957277	8.62302043751188	9.58933722664488	13.0886525712423	12.4772784344659
"23066"	0	0.0286439069869078	0	0.0227301320210176	0.218672595298205	0
"23067"	6.29870550082143	5.21453999179248	5.53502856957861	5.89345028027885	6.39352012893994	6.65748160128428
"2307"	0	0.0498986422169501	0	0	0	0
"23070"	26.8906440019254	25.2923198256346	30.5458322876501	19.9692697778285	24.2574931018022	31.707870265125
"23071"	8.9775329298156	16.900438032173	7.15736335537469	14.2203229974962	10.8003920440542	12.7580716140283
"23072"	0	0	0	0.0107527316617403	0	0
"23074"	12.5202959787038	11.6955420431714	11.5166919857822	15.4364032599627	8.75440982761492	15.1654238731775
"23075"	4.04343825040509	4.86099555440428	5.02503159379098	3.48462806548297	6.33437463554041	3.33422865854293
"23076"	18.963796532482	19.0253238055691	19.1752598411569	23.9419531522344	26.1541385034561	25.4966898826214
"23077"	10.355831265743	16.9464502940341	10.9634079877551	12.3530921975753	12.5773909017413	12.8416813792432
"23078"	9.55215492130145	9.11007600807562	8.31052990858087	11.0233353070302	4.11395885316756	14.1861810516368
"2308"	2.43126363765708	3.60515382614302	3.53550372771307	3.15920933635318	5.88860626309508	5.29703597088557
"23080"	53.8951672864387	50.0255974509185	44.8387148116744	53.8994776487895	34.1162228794327	46.5829743396941
"23081"	4.73159403418277	4.95201833652178	5.05544575334604	5.37864734626044	4.66103435247717	5.30352559587881
"23082"	12.2414787894447	8.83374227929396	13.3921278144647	14.5869366083594	15.7544223866212	17.2705179520114
"23085"	5.97775943211784	4.46129350642109	5.75503575300869	5.89517147707649	4.42607796336429	6.49355138220541
"23086"	3.18241150061906	8.20819271428357	4.43408833120793	1.83099580349059	4.36762454960934	3.62363568851877
"23087"	8.83213635844919	7.98776176605267	7.75317471074795	7.89020035189865	7.72374386038543	7.9120019842197
"23089"	0.847169399203535	32.0794817378987	0.937881166508524	0.1732263772851	1.09837779762641	0.0387982620655186
"2309"	12.1622155487061	8.27429892761939	9.00510654378828	14.650305329152	10.0901344789763	9.02355394498158
"23090"	0.172134849108554	0.430109367288389	0.971515043471952	0	0.10261031653478	0.262778337390412
"23091"	8.95630081704884	10.4126924125262	9.90024281045773	9.48544597265168	5.71812748373782	11.2457961483756
"23092"	1.5681863637043	1.84765714547648	2.58848050244041	1.23529631542251	1.72151760236092	1.08084122075763
"23093"	12.2058554175076	11.1053107289121	13.6263663437708	9.1655406586799	10.3273384122596	10.5632431735415
"23094"	5.82042413720362	7.10965955297438	7.07691122617221	5.81832155543383	13.9778985299186	7.69886215105742
"23095"	7.47261276444422	5.6368961159938	6.11297905471186	6.84233122792046	8.87387752776977	6.39849455611142
"23096"	2.49843838259727	2.29384781647646	1.3383686748138	1.09365637082782	0.972868632677361	1.10731253467887
"23097"	6.87277935824058	6.33694804195764	7.14968160444155	6.80824519353886	9.79720268745249	8.24601135599917
"23098"	2.22875602451457	2.03823245876203	1.62558313974527	3.2215869676673	2.02474213794596	0.914560735065057
"23099"	5.37104973524345	5.99077817823435	6.12296242427258	5.29574014917539	6.80975461875068	6.00688310370912
"231"	0.0502059976566615	0.0470432120471676	0	0.0746614923036574	0	0
"2310"	4.32208695021818	2.58209491334247	3.42541747988345	6.35549396312257	4.80700142952545	5.7389572554321
"23101"	0.38376761264792	1.89514556467834	0.459308140358984	0.0462731341394324	0.426616758257264	0
"23102"	8.82433496125913	7.15179803620076	6.01144381475032	13.3055411485683	9.09967949053085	11.9897033844103
"23105"	0.0500003453065096	0.281103090045693	0.0651225852141689	0.0185889165165651	0.0447081281215209	0
"23107"	39.4201174569359	30.6291878371115	35.5758671155612	58.1601881539177	31.2234004231766	43.8897564950618
"23108"	3.38141124064357	3.25722879271204	2.30494661129483	4.10426425859439	7.70477120032696	3.0875567278434
"23109"	0.0749871631666804	0.29861885083146	0.146499725952547	0.91998752295324	0.100575376363117	0.515133976302598
"23111"	5.16514853682582	4.86151570490281	2.63045381925315	11.7546846055547	1.93040854675191	4.10376153689925
"23112"	4.81643164652311	4.99861393971891	4.81458902123599	5.91218632549402	4.05712354174278	3.98339775345056
"23113"	6.24052191735758	5.16954228640917	5.65330644817496	7.69614620257945	7.3926148198673	8.8543531334192
"23114"	0.0199126148218375	0.0298531141361508	0	0.0236896882071069	0.0712199669207728	0.00729558786229735
"23116"	13.8336574585578	13.5969364268362	12.7794555213126	9.11957929156164	11.668092428789	8.46471415568051
"23117"	7.63845761853405	8.17053961959053	9.25560117478046	6.3305057538878	7.58204040503521	7.07506092177889
"23118"	21.049284172551	29.9580325579497	21.3025741324312	13.4938960205567	18.0837583703205	17.7689593537705
"23119"	1.04861541659554	1.29771634416795	0.618458039708344	1.36815211562617	1.06146359155323	1.06921338810748
"2312"	0	0.0103187276130761	0	0.00818833970663788	0	0
"23120"	0.0146331668349865	0.233092667051597	0	0.0108805135244984	0.130843395914907	0
"23122"	10.7167708812294	9.33033990046167	11.4651079972253	11.3972559155732	12.896978051219	10.9330029361995
"23125"	4.76670368696544	3.767327842245	4.17489612730283	6.61600762390653	5.21344738325725	6.25169838579266
"23126"	35.751500982351	26.821693319365	32.9508040688106	42.858440096582	38.0210664415728	38.6214117739084
"23127"	0.181216430188374	0.12511614977404	0.198757068067704	0.368772376987816	0.187620433036128	0.0174721348668472
"23129"	5.81111447729084	3.42629848824527	2.88329283226461	3.05693711321131	9.80886069897906	1.32162111453314
"2313"	0	0	0	0	0	0
"23130"	5.96683569769157	5.79170006486562	6.16694084485962	5.38451571875662	13.6207795417478	5.84799714050187
"23131"	7.6985117565193	7.24800827960579	8.21796077711326	8.24782990997632	9.12888594996059	10.4129024007089
"23132"	6.15830643046941	4.39486470050715	4.16586331754743	5.46642475804761	6.3815512396956	6.12169415674817
"23133"	6.50248199185407	6.63847893011842	8.97472878678327	10.0884070246292	7.53247265629255	6.95157345543214
"23135"	2.70114857678928	1.28511333053314	1.7726816481609	5.38698704045607	4.96155854278193	4.87151997064777
"23136"	0	0.149442988244227	0	0	0.0219398828353732	0
"23137"	8.20089956715223	9.83587109931205	10.7727550108561	10.4010898757447	9.02992622954502	10.087030049743
"23138"	9.15597395514515	12.4238867896834	5.98546934454664	31.97377472609	52.4546868869763	11.2749551118578
"23139"	9.68208041702604	6.98812451837229	8.8753232033388	8.37434950284591	5.974633037286	8.27015090499006
"2314"	44.5158162842941	66.8016490846643	56.6002684110432	38.4053558335775	73.735691580027	41.350549836822
"23140"	8.02895276172533	7.69811667849261	8.08613012520206	11.3498279331763	10.7269699099497	11.5870199426276
"23141"	23.1925514740216	22.5544614389432	27.2987247559068	24.860044218048	30.7206473881548	27.5152995651102
"23142"	13.4123975376682	9.76357064040986	13.4322459047714	13.4295192193732	8.88708068687385	13.3374010400447
"23143"	11.7509295691786	11.472706751303	13.3019936926821	9.04814072673178	5.55998117752265	13.8559875731176
"23144"	5.48310164459789	4.27471633327229	6.13716276434718	5.3828725952538	6.16674068412827	6.82712073372363
"23145"	0.540219239746106	1.00393853410184	0.25798835711328	0.301260629903347	0.378381712267012	0.379357466635617
"23148"	0.0147422778248294	0.041440712313762	0	0	0	0
"23149"	3.44201047686444	1.67087482954413	2.16049226574628	3.05267351781707	2.18775956052261	3.68449386323706
"2315"	0	0	0	0	0	0
"23150"	1.22507763886102	1.44654372335756	1.7123441786944	0.770198927842582	1.24680926338611	0.857547850546479
"23151"	11.3263353634636	9.81610651853417	8.7759195834614	12.382066669446	12.6522214258779	10.6094756606015
"23152"	10.1312822824722	4.83064078159328	8.48515277346061	8.16248053187275	8.89841239613629	8.92735746105405
"23154"	15.3636857250133	14.4313337892841	15.1989610419822	16.1706515039283	19.547618412301	15.2696555501907
"23155"	14.3152082307665	23.0169299029723	15.5220644517042	17.097272935921	16.899556328124	18.2361132130326
"23157"	0.229122909871641	0.940542477950957	0.312629914173258	0.584107505776227	1.13167232126035	0.719537984993724
"23158"	26.2917077301944	29.6823974214809	29.6609871691603	33.9804784005753	22.8110673518167	19.2889598102918
"2316"	373.052025505502	371.421792273806	340.483679883217	59.8418616318993	399.224158942605	207.355674878719
"23160"	37.8104939130215	37.7391369831071	42.4048289879716	60.2827253179998	54.3517262687728	58.1004029841397
"23161"	13.6470542351785	22.9997410696845	18.003117307429	7.36575647977362	4.55145235552851	5.20499485552489
"23162"	10.3764130374208	11.528287874614	9.38160049163471	5.60602960633761	7.37054576412796	7.87237406609023
"23163"	10.9567479300599	9.43857002565824	10.6261790312404	10.8625421853324	17.9875874120644	14.7030434461593
"23164"	10.8631869346641	14.0523368764171	11.3445513676069	15.9646233958457	20.7541258186471	12.8676491668358
"23165"	27.9743651805044	22.5169912845909	33.1811005799269	49.2645008416914	52.8317876778907	71.7488797982457
"23166"	0	0.00763305599372566	0	0.0363428851812371	0.014568021088808	0.0149231012633622
"23167"	19.2906762595735	19.8246734099089	24.5171377354735	21.2262319229414	26.6615774208248	21.7541439756885
"23168"	15.5165630439463	12.613633390876	11.8343534846352	14.6139945562798	14.1742173910702	12.6503197768678
"23169"	5.68888120951473	4.50092180963359	5.39760665023235	6.2469186450978	6.38370214932144	3.81315275727501
"2317"	62.4518905296803	14.8668628157791	50.9566921623526	68.0422204957712	36.1032819078282	39.9362484387166
"23170"	16.1305719878548	10.6175591406741	18.1008550288036	22.2036045943731	23.9592896580581	27.2296004066321
"23171"	54.8440825982316	35.7489498414092	53.6972348549024	61.8243475073053	35.4738414615813	40.9915769148797
"23172"	11.9638610325022	11.6717793932722	13.1379700760654	11.2679463555099	8.51609898039355	11.0012783302784
"23173"	12.9855240816546	12.0275147098897	15.509283240763	18.1207459785141	18.4708865112089	16.1063865855497
"23174"	9.60066714453406	8.12347902477825	13.3779261943009	16.019027310625	15.3965967683649	18.1193141063054
"23175"	19.8494480465752	19.5250187980715	32.5898251957231	8.80229469643631	16.6392288324649	9.66834558471158
"23176"	17.240822945929	19.9761433038114	17.8402566494218	15.1004164610195	39.953998470015	24.831150627316
"23177"	3.53690852472629	2.60524834197496	3.86444293901255	6.39935940836292	6.13183179251236	4.60747827046373
"23178"	4.26610380590509	4.49289555197985	3.85730485270814	3.01477536548009	3.1210068819329	3.77836507265102
"23179"	0.506256963979379	14.279594203595	0.371952697961267	0.386080141448171	33.613864421545	0.166458680117607
"2318"	0.00768089130269346	0.00719702456138545	0	0	0	0
"23180"	35.6110723263409	27.0059379201049	35.4302219997474	0.167163302755466	6.59351807526966	3.25356111413362
"23181"	10.1300215535639	7.84940040444447	9.11507564381436	8.52314254307061	8.91106677609091	7.14385928801481
"23184"	12.239835463817	16.0327670506924	12.509690884654	15.1823835178383	14.3612418445675	12.9141651584283
"23185"	23.8668714729676	36.1153480229377	27.7477955080092	18.1004408575287	26.2462895572187	21.845827707045
"23186"	15.1082197833655	11.7227826812771	15.9453600261236	19.7293123123138	20.5416993847293	16.4184188249773
"23187"	2.18251025696573	0.977266418234666	0.905605350522297	3.18817310200796	6.83890418294762	1.60987164063658
"23189"	1.79310331049806	1.48124903741099	2.63370713059841	1.57831958501373	3.59622006306575	2.11822763075381
"2319"	29.0672125186831	27.011204288654	30.4950979700129	32.4392837328038	33.7162899995164	37.2737792895718
"23190"	34.772431415749	39.6762372033113	33.5432508721605	42.3201923928111	27.9422774907436	42.4396591355536
"23191"	20.7265198378101	22.4745349386812	13.1222608437586	25.1780874396707	24.1831954789485	21.78754193951
"23192"	14.670215921336	18.0214613435827	11.2227668850921	14.0034097157694	19.6680735998984	11.4224455028229
"23193"	93.1296884687549	150.082321264941	88.8442609893197	115.004124316781	124.643161572807	152.391634092531
"23194"	0.153853539509015	0.115329084510198	0	0.16015724762902	1.18309447548231	0.112737782100069
"23195"	14.5229636720291	14.4349643556177	19.4900212044184	16.2063426880051	25.0192640559778	26.0053656996802
"23196"	54.3422617801463	55.6804434694356	56.155254572392	46.3961828890059	58.3297105163848	56.1973799791182
"23197"	42.0816998112741	53.5307991969281	39.6034023284665	46.5360864766673	55.7116747909512	60.4299731360892
"23198"	19.4749148913533	20.0820466909996	21.3371580781662	21.7281807023265	27.8092878911265	24.9912091517386
"23199"	39.8142843783429	22.5250335740595	33.1902628495923	49.872651768491	30.9081357214228	34.0238431604974
"23200"	11.8353900415491	17.1824993724149	15.3163145894243	9.58204733224268	6.94982600694397	9.76966649898987
"23201"	16.3928459305247	13.1239548150583	14.6754508084639	20.8288084248069	17.7012662399086	22.0746107410366
"23203"	15.5651040503665	14.4373576641656	17.5654382158641	16.6413370417898	19.3420579171052	21.0753655891602
"23204"	172.386992037672	214.550765099384	185.983927954103	118.473628347709	149.117115646628	184.368226442756
"23205"	0.023553015008058	0.220692652489732	0	0	0	0
"23207"	11.6809698012307	10.0037698561612	10.7782855146224	10.2300372540435	13.5505921923873	9.79459396223443
"23208"	0	0.0124557595533978	0.0346272079524203	0	0	0.0243517879706683
"23209"	0	0	0	0	0	0
"2321"	0.0213191539901322	0.0249701611519251	0	0.0475556684215262	0.00953132885573467	0
"23210"	6.94139880431774	6.20481274780427	8.70474548800069	6.65029632619407	5.5365926071582	8.97994026843449
"23211"	10.7580809112314	9.09354852351449	11.3864181967843	8.08338944747438	15.4315535837837	11.9906035173289
"23212"	11.9311345662155	13.8780233054505	13.5033932629462	15.2343580268979	18.3936209995853	14.2445112846948
"23213"	10.429657446479	0.0457092093702671	0.482874826492467	1.8426257037177	0.663008986467119	0.786406363823416
"23214"	44.0704665164396	32.7623372234012	42.0611641297429	32.2270318251789	36.8276801263757	37.9477202729082
"23215"	44.8287664131851	50.2919609261896	40.407823678783	40.889563846711	50.7049597486684	49.6814917567044
"23216"	5.76147630056027	2.99918075266081	6.33149392778586	4.61120101675346	8.31778572196722	7.01797915146134
"23217"	0	0	0	0	0	0
"23218"	18.3444974101926	10.2734646319359	18.855604723565	12.228632471675	18.4523253628698	16.1028418338462
"23219"	21.6062077356253	21.6687714462896	18.1121070104459	17.8269619097262	21.8983093534787	18.3041815843808
"2322"	0	0.11584420560986	0	0	0.0631696374942979	0.161773327233428
"23220"	3.1293242249688	9.08866177784928	4.5598602778206	3.42335823679168	13.786832732807	2.41604346658082
"23221"	3.84509138364419	8.08668210139606	4.05036645724756	1.38021827245741	3.10400172367654	1.3690196307879
"23223"	13.7251544054906	13.4530124168463	14.0813642259508	15.137488974291	18.2257292517862	16.0806973791682
"23224"	25.5643034160061	21.5955813917117	25.4519749632324	23.5946711569141	27.4388562551719	22.91953223682
"23225"	28.5817504514524	25.9242109071976	35.8515906217817	49.6969943257674	70.5989994848455	69.613221442957
"23228"	0.0293060479014667	0.0137299395494656	0.0381694484318955	0	0.209633519333895	0.0268428894540978
"23229"	6.05743840893634	6.94959589733549	6.99712109129663	4.91641415201673	5.03705919625085	4.98053302158074
"2323"	0.812092385236512	1.05081316959574	1.5110054379238	1.0926493435646	0.899027496482209	1.91272225515067
"23230"	9.46883503154758	9.74028046556493	10.4814462124703	13.1627986753974	12.8664566944569	12.425890484702
"23231"	5.86431024199322	4.17496191941637	4.66651483086544	4.03025471740201	1.17741644789492	1.65490161182866
"23232"	7.6792907273272	6.78369827658212	7.15552670855372	7.46196745953224	4.0172768872874	7.11212838307025
"23233"	3.8347369799835	6.41112507016047	5.41680286491127	3.80730797532295	7.7973952187729	5.1406399429384
"23234"	21.9453197619935	17.22247028064	25.9895925439195	27.2646434243029	21.2370612654024	34.4343277288669
"23235"	6.42792392682048	5.08479291722645	7.69580244088028	5.66186051463156	7.20656758058848	5.93294987796824
"23236"	6.70718514990863	15.1690569193602	5.9685073536223	4.47293597018343	5.84082185693953	3.31212067726411
"23237"	0.142852072029877	0.111544115403562	0.248075519659131	0.17702979348798	0.766392555841607	0.261690855804196
"23239"	4.42301447956656	2.82105176595439	3.79295125760531	6.85425340621681	5.75609304198159	7.32035030058835
"2324"	0.229611251141752	0.293381756618321	0.380616090980358	0.294893465958327	0.0746575879263464	0.0382386440104471
"23240"	11.1675393355629	15.617560474876	11.054260944429	10.5663830581585	15.1530366564459	9.12930514184385
"23241"	14.8973766728938	9.50781755987121	12.7482386874211	16.8290561560131	20.2927912716699	12.2168303340642
"23242"	3.57639062399524	3.33132125641573	2.40459493071068	4.58893794158275	3.45254873821045	4.17446672851161
"23243"	12.9470238501676	12.1512659325151	16.4487775225892	11.2391204465481	18.1007742660538	14.3496408873913
"23244"	56.1577818255336	31.1771237280728	50.1980520024499	50.3878357963814	40.5446174581209	47.6112408011827
"23245"	1.67735030358277	3.29809264846283	2.98833319149565	1.00809655358594	1.3055371291355	2.27669316361731
"23246"	22.6565513268411	13.4692269173127	27.6597409262418	39.7625776154335	43.6377612741109	41.7212933727555
"23247"	9.67251654959136	8.20784155541819	7.75809583951336	6.60924872936512	6.90910026337233	6.67210838040275
"23248"	21.5106691479579	20.2817620331949	23.2690585442358	21.8820056111794	20.9357332937229	19.7849399979035
"23250"	3.59334525105077	2.48430319777434	3.64119764800686	4.37209747105515	6.33092547686386	4.31421220374389
"23251"	0.711364710040671	1.26548175204086	1.45019235184989	0.475276109497048	4.0929805337338	1.94528148795068
"23252"	4.13757846699738	3.47308031808834	4.57500157386721	4.23019132445432	4.35478718950943	4.00694203538242
"23253"	7.66655104950027	7.51061830162908	7.88957512770796	6.49220846906857	6.82335903558825	4.60559732036912
"23254"	0.571457363000826	0.494790061039023	0.395698734181631	0.52710105593993	1.37121667405174	0.410790544680922
"23255"	2.59682651432322	1.60490059593294	2.54266016095652	1.54743828197034	5.99430298756571	4.20044380488021
"23256"	42.101256243656	56.2824293141174	48.5998696461545	28.903015795442	29.2394188662955	25.1449719272478
"23258"	8.21697022655188	6.44167266455572	8.24334278867319	9.62304452435078	10.7915877712604	6.99659579754275
"23259"	6.6201112606949	7.23361151463258	7.27249626473372	7.87897542360961	4.9359976182018	5.75372906796492
"2326"	0	0	0	0	0	0
"23261"	2.72131974723722	1.52993221399044	2.60558582065116	2.10000409914896	3.80118643441665	2.03449580983489
"23262"	14.8716694090117	15.3777961635543	14.318494675931	18.471544954479	14.2926565595022	19.2124843005485
