,HGNC_ID,MCF7_FPKM
161,HGNC:4624,25.597523199540202
162,HGNC:240,16.2907182717819
163,HGNC:4626,0.0489113243863697
164,HGNC:249,0.0
165,HGNC:7714,7.05628153465628
166,HGNC:2277,341.049258922236
167,HGNC:12008,0.0
168,HGNC:12009,388.151099456908
169,HGNC:2279,0.0
170,HGNC:20886,11.612128007188801
171,HGNC:20885,0.252961580040482
172,HGNC:20880,11.9429516997861
173,HGNC:20739,7.8627206918501615
174,HGNC:7852,31.037144146408
175,HGNC:7850,0.9229456821910308
176,HGNC:7851,41.185416466275896
177,HGNC:17287,16.5315297428836
178,HGNC:179,4.10812345261494
179,HGNC:177,0.868283081685528
180,HGNC:13448,87.78749611632108
181,HGNC:13445,0.0
182,HGNC:13444,21.245046635023
183,HGNC:13447,93.7408103991557
184,HGNC:4820,0.0834513421870981
185,HGNC:21285,0.0533532626889656
186,HGNC:27960,0.0
187,HGNC:7218,0.0
188,HGNC:14897,11.9948484689984
189,HGNC:7216,22.3881860116052
190,HGNC:2698,4.15475047263645
191,HGNC:2690,69.9602371273705
192,HGNC:19975,1.9057193934858
193,HGNC:26965,8.15205400564591
194,HGNC:9755,21.4932851975316
195,HGNC:9752,1.6865186645684298
196,HGNC:20461,1.68320431079724
197,HGNC:20460,0.0
198,HGNC:10571,131.959872900634
199,HGNC:21065,0.7511049742313969
200,HGNC:5198,0.410932150553201
201,HGNC:30404,3.06990488942685
202,HGNC:24141,0.0417841338032478
203,HGNC:5195,0.0
204,HGNC:5194,0.0531179471961898
205,HGNC:5196,0.0413046166365307
206,HGNC:5193,6.93929498887375
207,HGNC:19877,12.174109115438302
208,HGNC:13265,2.95144906011465
209,HGNC:8840,8.17905644875335
210,HGNC:18449,26.611762301816697
211,HGNC:3354,1.3129152986228
212,HGNC:3357,0.151842837126146
213,HGNC:3356,8.39281225896503
214,HGNC:20263,4.14742117511972
215,HGNC:3350,275.602209774977
216,HGNC:3353,14.0222985268783
217,HGNC:3358,0.0
218,HGNC:17836,1.67509075635631
219,HGNC:29570,6.53989763411736
220,HGNC:7064,21.5904509878268
221,HGNC:7063,14.7097691553347
222,HGNC:7061,27.6673342092078
223,HGNC:1769,31.709397338890003
224,HGNC:30242,19.160822432926306
225,HGNC:29594,73.5576327385823
226,HGNC:18155,4.66280869151135
227,HGNC:14471,7.38466475858199
228,HGNC:14472,0.595637806676308
229,HGNC:1548,13.1556406700813
230,HGNC:1549,7.039799881329559
231,HGNC:549,0.744149552934239
232,HGNC:30596,0.8888062286308029
233,HGNC:8022,9.70602924209632
234,HGNC:8021,0.0
235,HGNC:11025,0.0178026208835942
236,HGNC:11024,11.808659289909198
237,HGNC:11027,0.0
238,HGNC:11026,490.642620206265
239,HGNC:11021,14.2367123708335
240,HGNC:11020,0.0245476872625854
241,HGNC:11023,8.30211254895781
242,HGNC:11022,10.352626716184599
243,HGNC:7449,12.6237386898556
244,HGNC:11029,1.5200499937938798
245,HGNC:11028,51.30076396965161
246,HGNC:414,268.689686517089
247,HGNC:7686,89.6598686144103
248,HGNC:7685,62.247980901522
249,HGNC:417,0.0
250,HGNC:410,0.191453131339944
251,HGNC:411,68.4150232500841
252,HGNC:412,23.5532192594474
253,HGNC:7680,21.2422650998269
254,HGNC:418,27.121521936511307
255,HGNC:1381,0.0
256,HGNC:1382,9.12653990526653
257,HGNC:1383,1.74632942229945
258,HGNC:3825,2.63036899758652
259,HGNC:3824,17.764715337912897
260,HGNC:4289,5.24933235892396
261,HGNC:365,0.0186353805107147
262,HGNC:362,29.8064305604515
263,HGNC:363,30.0867454600386
264,HGNC:361,8.797865115594869
265,HGNC:380,46.45880901713839
266,HGNC:381,0.0746614923036574
267,HGNC:384,1.83956232359029
268,HGNC:6178,2.20156510729043
269,HGNC:387,0.0
270,HGNC:388,0.0625759989451517
271,HGNC:389,18.793315053838306
272,HGNC:10989,169.690460673629
273,HGNC:10988,2.00493212140824
274,HGNC:10985,18.5858653638914
275,HGNC:19288,0.0
276,HGNC:10986,8.46879034159022
277,HGNC:10981,21.1760786250261
278,HGNC:10980,18.9061215751288
279,HGNC:10983,14.0890655338744
280,HGNC:10982,5.419856462513231
281,HGNC:7863,23.261846376342106
282,HGNC:11296,26.9756135845474
283,HGNC:4632,0.0880816592746945
284,HGNC:13527,26.701033224317303
285,HGNC:252,0.0
286,HGNC:253,38.1495673914112
287,HGNC:250,0.0
288,HGNC:16232,0.0
289,HGNC:256,0.0
290,HGNC:257,25.4629667540407
291,HGNC:255,0.0
292,HGNC:2205,7.79857903494297
293,HGNC:6257,4.65001564366533
294,HGNC:6685,0.229537070900768
295,HGNC:20728,5.432784240063549
296,HGNC:21385,7.08139191455071
297,HGNC:7849,75.8563595258377
298,HGNC:16832,97.98895924904949
299,HGNC:17296,21.5377442646289
300,HGNC:2519,18.947197288721
301,HGNC:20091,4.67862584349804
302,HGNC:20093,3.01376610896573
303,HGNC:21705,51.334988176151704
304,HGNC:16906,50.9964787749325
305,HGNC:10761,47.9980749865133
306,HGNC:4336,15.3771338701227
307,HGNC:15938,24.692607811243
308,HGNC:18540,0.323348098638516
309,HGNC:24174,0.0
310,HGNC:1973,0.300278383891004
311,HGNC:1972,0.0
312,HGNC:1971,3.2781459639570296
313,HGNC:1970,0.0
314,HGNC:18431,1.91517002276171
315,HGNC:808,0.0
316,HGNC:13273,0.0493118580663841
317,HGNC:801,1.39031706388448
318,HGNC:800,0.0
319,HGNC:806,29.8522863242587
320,HGNC:805,0.0313255600961924
321,HGNC:804,51.619055304399204
322,HGNC:2849,0.19095639634195605
323,HGNC:18761,3.97003588493044
324,HGNC:18762,0.0
325,HGNC:2843,6.56404494845871
326,HGNC:26820,0.280044984163891
327,HGNC:7056,28.3728619150632
328,HGNC:33238,11.933939492202402
329,HGNC:30502,0.0
330,HGNC:8149,5.52957083224471
331,HGNC:18161,0.0413046166365307
332,HGNC:24381,0.0
333,HGNC:8636,9.67226341252573
334,HGNC:325,14.8339073468429
335,HGNC:24382,0.589699244296684
336,HGNC:18168,0.351892624773514
337,HGNC:18360,8.60925479301128
338,HGNC:24380,0.0
339,HGNC:1550,89.5991316759098
340,HGNC:14468,0.0
341,HGNC:14469,0.0
342,HGNC:59,1.07542158062737
343,HGNC:55,3.731173141153661
344,HGNC:54,4.07695310599086
345,HGNC:56,3.8434837246837903
346,HGNC:51,13.3305215376424
347,HGNC:14467,0.0352088939924146
348,HGNC:53,0.35129776798430395
349,HGNC:12582,34.2526856856671
350,HGNC:8527,14.5320749186103
351,HGNC:12586,70.21053064759771
352,HGNC:12585,75.7167265306876
353,HGNC:11036,0.0
354,HGNC:11037,0.0
355,HGNC:11034,1.14269798228443
356,HGNC:11035,0.0
357,HGNC:11033,8.70916733514319
358,HGNC:11030,0.0124406157616821
359,HGNC:17720,15.934179852315301
360,HGNC:11038,10.767249653478
361,HGNC:429,0.0797987509484044
362,HGNC:850,20.4264209201864
363,HGNC:12457,24.0420914073549
364,HGNC:4298,36.5833940913505
365,HGNC:27015,0.048980181248481
366,HGNC:4296,28.10561882622149
367,HGNC:4291,0.0
368,HGNC:3513,16.486149094890898
369,HGNC:19342,0.6163982258298011
370,HGNC:19343,0.0
371,HGNC:21727,1.7060095522223502
372,HGNC:10998,18.615380712482
373,HGNC:10999,4.9526656399330005
374,HGNC:10996,5.09897436246035
375,HGNC:10997,9.64609153403829
376,HGNC:10994,78.22763954025821
377,HGNC:10995,1.1756911456036798
378,HGNC:10992,169.96391888153602
379,HGNC:10993,2.42439921585544
380,HGNC:10990,14.3104797153283
381,HGNC:10991,355.62269060331704
382,HGNC:17358,1.01566752747823
383,HGNC:16732,11.877356158403199
384,HGNC:4208,37.733083244294704
385,HGNC:20233,11.053457472886901
386,HGNC:6694,0.26791757439811104
387,HGNC:16354,1.16284276114654
388,HGNC:18811,0.14396795343519
389,HGNC:123,13.3127922643312
390,HGNC:6344,0.0
391,HGNC:12587,90.13581855900507
392,HGNC:6186,19.1145256875411
393,HGNC:17198,19.365855957592498
394,HGNC:17194,8.031803164677559
395,HGNC:26057,11.661404228250401
396,HGNC:11647,6.849625260800297
397,HGNC:2727,0.0610747608194927
398,HGNC:9352,288.662154706701
399,HGNC:9603,0.0
400,HGNC:9605,0.0
401,HGNC:9604,0.0540718871907337
402,HGNC:9354,90.66542485505279
403,HGNC:7944,1.39980502829842
404,HGNC:10941,0.0858538073127806
405,HGNC:7943,0.0230310605120285
406,HGNC:20661,3.4037968950722903
407,HGNC:20667,8.68912442495535
408,HGNC:8998,10.980471401602099
409,HGNC:8999,16.5630737038936
410,HGNC:1801,4.00821291731596
411,HGNC:1800,10.9022889374181
412,HGNC:8996,3.15099671669473
413,HGNC:8997,12.6329557075614
414,HGNC:8994,55.1631346666436
415,HGNC:8995,0.0858832415582938
416,HGNC:20910,5.01519115599436
417,HGNC:14679,0.0
418,HGNC:14859,15.5191770857605
419,HGNC:14073,0.0
420,HGNC:8863,11.5228370019001
421,HGNC:9280,4.79531085679084
422,HGNC:819,0.0
423,HGNC:33426,0.0
424,HGNC:814,13.0677964945572
425,HGNC:815,0.0318157182200304
426,HGNC:816,0.0463073497074148
427,HGNC:817,9.34359728396329
428,HGNC:2859,50.0503321879259
429,HGNC:2858,30.291159433435602
430,HGNC:2851,5.198019371390879
431,HGNC:2850,0.0
432,HGNC:2853,0.0
433,HGNC:2852,8.693783310141152
434,HGNC:2855,0.0
435,HGNC:2854,13.7592441594085
436,HGNC:2857,27.820623663078198
437,HGNC:2856,4.181365177845231
438,HGNC:7045,16.093503610673
439,HGNC:7044,21.33229039494989
440,HGNC:7047,8.84391700627556
441,HGNC:7046,0.0200377742830703
442,HGNC:7043,0.16097588871146398
443,HGNC:7049,15.454681410197502
444,HGNC:7048,49.6633886267564
445,HGNC:18170,32.818578438793004
446,HGNC:18175,4.20807516068471
447,HGNC:8603,33.8341681283174
448,HGNC:6985,0.0
449,HGNC:6984,8.513639306073859
450,HGNC:6983,11.396269046447802
451,HGNC:8604,2.76966400183317
452,HGNC:18080,0.0
453,HGNC:8512,0.0
454,HGNC:12591,15.0319480792625
455,HGNC:12592,17.016549786431902
456,HGNC:8049,26.5068438917768
457,HGNC:4195,0.0
458,HGNC:4193,8.281697518099719
459,HGNC:11003,13.7898071684574
460,HGNC:11002,0.0847557988148705
461,HGNC:11001,0.0
462,HGNC:11000,5.07004355550538
463,HGNC:11007,0.371070271042961
464,HGNC:11006,0.0
465,HGNC:11005,86.9711583551741
466,HGNC:11004,20.9532463572373
467,HGNC:11009,0.581563303542259
468,HGNC:24289,12.3979696289851
469,HGNC:24288,12.673919268276
470,HGNC:23061,0.0
471,HGNC:438,0.0760209513769213
472,HGNC:439,0.0
473,HGNC:437,0.0
474,HGNC:434,0.0347459275101575
475,HGNC:435,0.0407562539010203
476,HGNC:433,2.89743832260512
477,HGNC:29622,8.028982018501
478,HGNC:23487,0.153608191671101
479,HGNC:23248,0.0801049625790583
480,HGNC:23242,0.0
481,HGNC:12442,0.0
482,HGNC:12441,16.4180763069411
483,HGNC:19119,9.497459861811741
484,HGNC:2867,8.64430573314508
485,HGNC:28883,42.1828232218929
486,HGNC:30325,2.24979313255188
487,HGNC:12450,4.8268810535425
488,HGNC:4175,0.11847533057947
489,HGNC:13887,0.0
490,HGNC:4177,25.5394101655265
491,HGNC:26444,0.0
492,HGNC:26441,0.0
493,HGNC:24622,4.18844220219089
494,HGNC:9940,0.5084109412591961
495,HGNC:25625,0.0
496,HGNC:17345,0.0
497,HGNC:238,1.51948259924599
498,HGNC:239,0.0
499,HGNC:234,17.7195047727455
500,HGNC:235,0.0505701386824191
501,HGNC:236,0.0742789398238777
502,HGNC:237,9.196607298458973
503,HGNC:232,3.0834370662652497
504,HGNC:233,0.0605609319643243
505,HGNC:2228,34.067881101564005
506,HGNC:25712,2.93825451100959
507,HGNC:25575,39.849558253967295
508,HGNC:13479,0.0
509,HGNC:3401,6.28239303912092
510,HGNC:26063,13.192348319855304
511,HGNC:121,7.98890390526389
512,HGNC:3402,5.23715002540118
513,HGNC:20675,0.0
514,HGNC:2710,24.0240353247018
515,HGNC:2719,0.0419689450102585
516,HGNC:11178,0.402804693644044
517,HGNC:8984,50.46235483148371
518,HGNC:7223,16.163013652679602
519,HGNC:8981,25.19154933114889
520,HGNC:8980,18.65158721111661
521,HGNC:8983,30.483168670987894
522,HGNC:10691,0.0
523,HGNC:9160,0.0995961509928559
524,HGNC:3795,0.0
525,HGNC:3791,0.0835014129924104
526,HGNC:3793,0.0
527,HGNC:4982,10.3607626653999
528,HGNC:932,0.0295852512019595
529,HGNC:930,16.681917185067302
530,HGNC:2158,13.9115720611637
531,HGNC:5382,62.77119545634561
532,HGNC:5383,105.730111669888
533,HGNC:5384,27.757204927228
534,HGNC:5385,25.579513225609002
535,HGNC:5386,35.621101387344
536,HGNC:5387,21.0797273358463
537,HGNC:5389,19.307577920923602
538,HGNC:11834,166.80835594171302
539,HGNC:11835,0.0
540,HGNC:11830,34.8140687397824
541,HGNC:11831,1.04185759015651
542,HGNC:8873,11.825457598410196
543,HGNC:8872,0.553722897827655
544,HGNC:8875,4.49366330553382
545,HGNC:8874,7.7793843925155475
546,HGNC:8877,19.8621244898595
547,HGNC:8876,50.062155935955104
548,HGNC:18966,3.47770023423016
549,HGNC:3247,1.4449338392218
550,HGNC:21474,5.0026734115275495
551,HGNC:820,0.0
552,HGNC:823,240.439336518325
553,HGNC:18985,115.078847218129
554,HGNC:18987,6.0247458774509
555,HGNC:15629,12.1500782819077
556,HGNC:1712,0.0
557,HGNC:794,34.2027998465813
558,HGNC:799,69.1725592236688
559,HGNC:15827,0.0
560,HGNC:23506,18.9750458498462
561,HGNC:15829,6.46200498540912
562,HGNC:15956,1.77534294311527
563,HGNC:11120,2.88561360064609
564,HGNC:11121,10.6028465961522
565,HGNC:11123,71.11695927099659
566,HGNC:922,0.0520582375264404
567,HGNC:3018,0.0
568,HGNC:17978,8.48621989133111
569,HGNC:3012,1.84012103164458
570,HGNC:3013,0.0
571,HGNC:10850,18.900731383505498
572,HGNC:17973,0.0607548115486106
573,HGNC:3015,0.0556280509364965
574,HGNC:29437,0.264579889076079
575,HGNC:8725,64.6379914252084
576,HGNC:8724,0.0388740283949769
577,HGNC:4189,5.44458958760946
578,HGNC:4188,12.490990058290901
579,HGNC:626,247.943322036014
580,HGNC:23657,2.70662907343916
581,HGNC:4180,9.31230291490075
582,HGNC:4187,0.0
583,HGNC:6535,222.245241395781
584,HGNC:6530,0.0998183929619187
585,HGNC:4341,74.461171178399
586,HGNC:11018,0.0
587,HGNC:11019,0.0301579792662563
588,HGNC:25985,5.022313019941
589,HGNC:11010,0.0
590,HGNC:11012,15.4134174131184
591,HGNC:24292,5.42426209945552
592,HGNC:24293,0.20923177654169287
593,HGNC:24290,0.0
594,HGNC:24291,20.5401381927962
595,HGNC:17,0.12998351960213306
596,HGNC:19,0.0
597,HGNC:4163,32.7193248269177
598,HGNC:24948,2.90556308592434
599,HGNC:11240,9.706374440200571
600,HGNC:19748,6.13980977885371
601,HGNC:16029,0.0
602,HGNC:9959,1.13530133232373
603,HGNC:19256,5.72956827057034
604,HGNC:16753,217.87868689486697
605,HGNC:17376,16.7147385886128
606,HGNC:8889,0.121793192812734
607,HGNC:20692,0.0
608,HGNC:14025,0.0
609,HGNC:17579,7.63585789893154
610,HGNC:4570,38.3060230776549
611,HGNC:2097,0.0
612,HGNC:21088,5.54659144273257
613,HGNC:2520,18.635637629844503
614,HGNC:11460,5.56081347207292
615,HGNC:2709,0.0
616,HGNC:2704,9.87243152497434
617,HGNC:2707,0.0572932079484647
618,HGNC:2703,46.18001551078829
619,HGNC:10682,14.7918446078949
620,HGNC:10683,30.473520732664
621,HGNC:10680,54.750442987808505
622,HGNC:10681,64.5403934482823
623,HGNC:16977,0.205871333807718
624,HGNC:13312,38.8026604268167
625,HGNC:928,20.4469823437095
626,HGNC:929,0.454000018858901
627,HGNC:9577,10.1846614496726
628,HGNC:920,4.45408100704283
629,HGNC:921,0.0
630,HGNC:4976,5.694823565239719
631,HGNC:923,29.9816417146556
632,HGNC:12266,0.0
633,HGNC:925,24.921298001343107
634,HGNC:926,28.8614467530719
635,HGNC:5391,5.26891477476098
636,HGNC:10536,0.763672351535498
637,HGNC:12839,4.76821572685074
638,HGNC:20113,14.189297047642699
639,HGNC:833,141.47414322011298
640,HGNC:830,342.41016206735804
641,HGNC:8888,189.11672706762297
642,HGNC:837,40.7656245658229
643,HGNC:838,8.55937035229719
644,HGNC:24104,0.24086946055503
645,HGNC:33159,0.0
646,HGNC:23614,0.0
647,HGNC:18407,3.21006541703543
648,HGNC:17174,10.0083336167251
649,HGNC:14239,3.90431020244504
650,HGNC:924,19.736878398420398
651,HGNC:60,3.17731933622275
652,HGNC:61,6.210189694441
653,HGNC:3006,22.3471601718045
654,HGNC:66,0.0
655,HGNC:3002,0.0564503873664213
656,HGNC:1371,70.0046437225679
657,HGNC:17968,0.0
658,HGNC:7695,82.34853352308721
659,HGNC:17964,48.20205299883389
660,HGNC:7696,100.114004492067
661,HGNC:7150,13.5523363911372
662,HGNC:7697,100.741000798173
663,HGNC:7690,35.0861089220643
664,HGNC:29932,11.4769258117274
665,HGNC:500,0.0285963743124693
666,HGNC:7691,46.2112520620391
667,HGNC:633,0.0551382811624474
668,HGNC:634,0.0
669,HGNC:1377,0.0962885297421707
670,HGNC:636,1.59218795960105
671,HGNC:637,0.0
672,HGNC:638,0.0
673,HGNC:7693,30.5585644271497
674,HGNC:4378,88.5672560444744
675,HGNC:6522,0.0
676,HGNC:8582,0.566721503062511
677,HGNC:4376,0.551164442194128
678,HGNC:4377,49.355038327387895
679,HGNC:11069,0.0201111302968233
680,HGNC:11068,1.89414883855168
681,HGNC:18290,16.8143174155564
682,HGNC:2898,32.5857786820545
683,HGNC:11061,0.0
684,HGNC:11060,45.636594763168
685,HGNC:11063,706.0308224897569
686,HGNC:2896,15.2025984883214
687,HGNC:11065,0.0633931164533939
688,HGNC:11064,15.6185978854253
689,HGNC:11067,0.17223888818566502
690,HGNC:11066,1.057131398958
691,HGNC:17890,0.0
692,HGNC:29957,0.290878122360928
693,HGNC:26516,11.925588881724401
694,HGNC:19134,0.20062166755608604
695,HGNC:19133,0.668528874680972
696,HGNC:3149,25.702386882048202
697,HGNC:4923,20.6752229758806
698,HGNC:4799,21.452219659103697
699,HGNC:4795,5.88586482146173
700,HGNC:4796,0.395794888235965
701,HGNC:11257,30.833712302714897
702,HGNC:24649,14.9089420346259
703,HGNC:9920,0.0
704,HGNC:9922,0.0
705,HGNC:11782,1.3115405182054
706,HGNC:6080,44.23131674483521
707,HGNC:10817,43.4117347622612
708,HGNC:10818,6.0673476940935895
709,HGNC:12536,0.0
710,HGNC:12537,0.0
711,HGNC:3481,141.533044916973
712,HGNC:3483,8.92247768608675
713,HGNC:3482,26.778039338945398
714,HGNC:13414,0.0
715,HGNC:3647,12.2846377920996
716,HGNC:32949,13.7736520616554
717,HGNC:17366,2.0509965625199897
718,HGNC:2501,1.37712748906955
719,HGNC:11479,6.78260574848099
720,HGNC:9353,152.643478952889
721,HGNC:5013,3.544871306281569
722,HGNC:5014,23.638020673133106
723,HGNC:4892,5.58461421374459
724,HGNC:67,8.07386092989183
725,HGNC:38831,0.0
726,HGNC:12538,0.0
727,HGNC:16940,13.9934621406393
728,HGNC:17144,28.4846912691082
729,HGNC:9141,17.1952486339259
730,HGNC:25193,11.504181963749499
731,HGNC:4417,32.7773431303438
732,HGNC:4416,25.792524605675894
733,HGNC:4415,1.9546210906463104
734,HGNC:16789,1.4276235996608897
735,HGNC:6269,0.0873811354043642
736,HGNC:919,0.5324081789255111
737,HGNC:918,13.932191264182697
738,HGNC:6069,0.0730162757890962
739,HGNC:9726,0.490709354559934
740,HGNC:2605,0.136559223166829
741,HGNC:2606,2.855291477704
742,HGNC:9725,8.41324060376931
743,HGNC:9722,59.97971839983279
744,HGNC:9723,45.8843397464952
745,HGNC:2602,0.0294101905439597
746,HGNC:9721,99.0780847832408
747,HGNC:2608,0.0
748,HGNC:2603,0.0
749,HGNC:1937,21.244148594407
750,HGNC:1936,0.0
751,HGNC:1938,0.8953311776838591
752,HGNC:21328,2.0160235461906697
753,HGNC:24139,0.389881197269792
754,HGNC:847,27.6244064972963
755,HGNC:17175,0.0475033638596031
756,HGNC:3465,101.07897270592
757,HGNC:843,48.4713472173778
758,HGNC:842,156.49080693467198
759,HGNC:841,108.73926266232999
760,HGNC:840,126.18683679823201
761,HGNC:8896,357.8140954655571
762,HGNC:8891,75.2784421466168
763,HGNC:848,66.7929600012676
764,HGNC:20583,0.16420047127506
765,HGNC:20581,0.0658113280205
766,HGNC:20584,5.22700550813211
767,HGNC:18210,0.0
768,HGNC:9033,0.0
769,HGNC:9030,0.0
770,HGNC:9031,0.0
771,HGNC:9036,0.197908165036998
772,HGNC:9035,0.142591210711083
773,HGNC:9038,0.0
774,HGNC:9039,1.9346723261971497
775,HGNC:21526,2.39597981490644
776,HGNC:753,85.69968851259858
777,HGNC:750,0.0
778,HGNC:756,0.0703821754824767
779,HGNC:758,635.786686589046
780,HGNC:15791,12.6456466791391
781,HGNC:3078,18.263610477525198
782,HGNC:18324,15.362434055584302
783,HGNC:20324,5.0487184511709815
784,HGNC:30031,7.21606606449036
785,HGNC:30035,0.158420937485601
786,HGNC:4369,8.59922221867863
787,HGNC:11078,1.37748222379163
788,HGNC:29674,0.545206556102505
789,HGNC:11072,1.3425897899367698
790,HGNC:11073,0.0
791,HGNC:11070,0.0129499709975823
792,HGNC:11071,4.52192922040958
793,HGNC:11077,0.7819429080367092
794,HGNC:4093,0.0
795,HGNC:4092,0.37584226526933706
796,HGNC:23215,7.22485869801859
797,HGNC:23213,4.3756198947988
798,HGNC:19129,0.0954083786476353
799,HGNC:30927,0.0165336236718696
800,HGNC:23364,14.437951803833402
801,HGNC:6480,0.0
802,HGNC:12525,15.806744324282901
803,HGNC:12524,31.165840073041
804,HGNC:12527,31.019601212040005
805,HGNC:8091,39.9780212393955
806,HGNC:4141,2130.3881462295003
807,HGNC:28107,8.18456842084239
808,HGNC:24650,15.4529287321455
809,HGNC:18554,16.8278874320903
810,HGNC:10293,33.4238485378338
811,HGNC:11285,0.0427248326813397
812,HGNC:16140,6.8961748687467095
813,HGNC:17223,4.9918289479635
